OrderID,OrderDate,ShipDate,ShipMode,CustomerID,Sales,Quantity,Discount,Profit,ProductCount
CA-2017-160031,2017-12-04 00:00:00.000000,2017-12-07 00:00:00.000000,Second Class,LT-16765,74.352,3,0.2,23.235,1
CA-2017-147844,2017-05-02 00:00:00.000000,2017-05-06 00:00:00.000000,Standard Class,DD-13570,109.62,13,0.0,38.3642,3
CA-2016-110975,2016-12-25 00:00:00.000000,2016-12-30 00:00:00.000000,Standard Class,DB-12970,1179.822,5,0.5,53.27839999999999,2
CA-2014-141649,2014-09-30 00:00:00.000000,2014-09-30 00:00:00.000000,Same Day,DM-12955,795.408,6,0.2,59.6556,1
CA-2014-124807,2014-07-12 00:00:00.000000,2014-07-15 00:00:00.000000,Second Class,ME-17725,59.696,13,0.4,16.2758,2
CA-2016-110009,2016-09-08 00:00:00.000000,2016-09-13 00:00:00.000000,Standard Class,TR-21325,74.0,8,0.0,28.8644,2
CA-2017-168172,2017-08-06 00:00:00.000000,2017-08-10 00:00:00.000000,Standard Class,SH-20395,70.12,4,0.0,21.036,1
CA-2015-100146,2015-05-14 00:00:00.000000,2015-05-19 00:00:00.000000,Standard Class,CB-12535,1452.7875,13,0.55,151.5779,4
CA-2017-152079,2017-01-20 00:00:00.000000,2017-01-21 00:00:00.000000,First Class,ML-17410,11.52,5,0.2,4.176,1
CA-2016-129728,2016-05-30 00:00:00.000000,2016-06-06 00:00:00.000000,Standard Class,JG-15310,167.84,8,0.0,11.7488,1
CA-2014-121769,2014-04-08 00:00:00.000000,2014-04-12 00:00:00.000000,Standard Class,JS-15880,172.11,1,0.4,-94.6605,1
CA-2014-103058,2014-07-23 00:00:00.000000,2014-07-24 00:00:00.000000,First Class,AG-10270,99.98,2,0.0,7.9984,1
CA-2017-121125,2017-05-30 00:00:00.000000,2017-06-03 00:00:00.000000,Standard Class,MG-17890,205.744,4,0.6000000000000001,14.2053,3
US-2016-114013,2016-03-13 00:00:00.000000,2016-03-15 00:00:00.000000,Second Class,SC-20770,2550.587,31,3.6000000000000005,-928.2666,9
CA-2017-135069,2017-04-10 00:00:00.000000,2017-04-14 00:00:00.000000,Standard Class,BS-11755,231.776,7,0.4,28.3668,2
CA-2016-101693,2016-06-25 00:00:00.000000,2016-06-27 00:00:00.000000,Second Class,LC-17140,117.958,4,0.8999999999999999,-32.2586,2
US-2014-164763,2014-03-17 00:00:00.000000,2014-03-21 00:00:00.000000,Standard Class,MH-17440,103.50000000000001,14,0.0,42.8123,5
CA-2014-161249,2014-08-09 00:00:00.000000,2014-08-13 00:00:00.000000,Standard Class,RD-19720,13.809000000000001,8,0.8999999999999999,-7.4901,2
CA-2015-148180,2015-07-26 00:00:00.000000,2015-07-31 00:00:00.000000,Standard Class,BP-11095,131.48000000000002,14,0.4,37.2649,3
CA-2014-165568,2014-02-15 00:00:00.000000,2014-02-19 00:00:00.000000,Standard Class,BF-11020,21.36,5,0.2,7.209,1
CA-2015-145457,2015-03-24 00:00:00.000000,2015-03-27 00:00:00.000000,Second Class,CP-12085,46.9,5,0.0,13.132,1
US-2017-163657,2017-09-02 00:00:00.000000,2017-09-06 00:00:00.000000,Standard Class,JL-15235,255.248,7,0.4,3.5953999999999997,2
CA-2015-120446,2015-11-16 00:00:00.000000,2015-11-18 00:00:00.000000,First Class,JG-15805,18.9,3,0.0,8.694,1
CA-2014-109932,2014-12-09 00:00:00.000000,2014-12-11 00:00:00.000000,First Class,VP-21760,247.784,5,0.4,24.4867,2
CA-2017-127474,2017-02-03 00:00:00.000000,2017-02-07 00:00:00.000000,Second Class,RD-19810,512.3679999999999,9,1.2,146.2936,4
CA-2017-115448,2017-11-11 00:00:00.000000,2017-11-14 00:00:00.000000,First Class,MH-18025,88.92,5,0.2,14.4495,1
CA-2017-105669,2017-09-17 00:00:00.000000,2017-09-22 00:00:00.000000,Second Class,SJ-20125,1749.902,19,1.5,4.223399999999998,4
CA-2017-134796,2017-06-25 00:00:00.000000,2017-07-01 00:00:00.000000,Standard Class,FM-14380,148.48,2,0.2,16.704,1
CA-2016-137743,2016-07-30 00:00:00.000000,2016-08-04 00:00:00.000000,Standard Class,KH-16360,1045.872,6,0.4,54.952400000000004,2
CA-2015-137974,2015-04-16 00:00:00.000000,2015-04-18 00:00:00.000000,First Class,LL-16840,2298.8999999999996,19,0.0,397.9448,4
US-2015-136987,2015-04-11 00:00:00.000000,2015-04-14 00:00:00.000000,Second Class,AR-10540,692.728,6,0.2,240.2588,2
CA-2015-138485,2015-02-27 00:00:00.000000,2015-03-01 00:00:00.000000,Second Class,NP-18670,538.92,9,0.0,80.838,1
CA-2016-103709,2016-09-08 00:00:00.000000,2016-09-15 00:00:00.000000,Standard Class,LP-17095,310.86,12,0.0,84.563,3
CA-2016-138282,2016-05-19 00:00:00.000000,2016-05-23 00:00:00.000000,Standard Class,AH-10690,87.84,8,0.0,23.7168,1
CA-2017-148985,2017-11-11 00:00:00.000000,2017-11-15 00:00:00.000000,Second Class,TB-21190,34.92,4,0.0,11.8728,1
CA-2014-138100,2014-09-15 00:00:00.000000,2014-09-20 00:00:00.000000,Standard Class,AA-10315,29.5,5,0.0,13.282599999999999,2
CA-2015-100734,2015-09-15 00:00:00.000000,2015-09-20 00:00:00.000000,Standard Class,AC-10615,150.76,6,0.8999999999999999,-32.2976,2
CA-2016-139997,2016-07-01 00:00:00.000000,2016-07-03 00:00:00.000000,First Class,EM-14140,1499.95,5,0.0,449.985,1
CA-2016-109652,2016-04-10 00:00:00.000000,2016-04-15 00:00:00.000000,Standard Class,QJ-19255,13.568,4,0.2,3.2224,1
CA-2014-167199,2014-01-06 00:00:00.000000,2014-01-10 00:00:00.000000,Standard Class,ME-17320,4374.88,24,0.0,1343.4814,7
CA-2016-124583,2016-09-01 00:00:00.000000,2016-09-03 00:00:00.000000,Second Class,LB-16795,12.78,1,0.0,5.751,1
CA-2014-113964,2014-09-23 00:00:00.000000,2014-09-30 00:00:00.000000,Standard Class,JP-16135,18.464,4,0.2,6.924,1
CA-2014-129938,2014-12-15 00:00:00.000000,2014-12-17 00:00:00.000000,Second Class,EB-13705,445.802,7,0.3,-108.2662,1
CA-2017-135111,2017-12-28 00:00:00.000000,2018-01-02 00:00:00.000000,Standard Class,CS-12400,28.38,6,0.0,13.559000000000001,2
US-2015-134558,2015-12-19 00:00:00.000000,2015-12-24 00:00:00.000000,Second Class,PM-19135,3332.974,18,0.3,426.81389999999993,3
CA-2017-157196,2017-11-05 00:00:00.000000,2017-11-09 00:00:00.000000,Standard Class,AA-10645,12.96,2,0.0,6.2208,1
CA-2015-108672,2015-09-10 00:00:00.000000,2015-09-16 00:00:00.000000,Standard Class,FA-14230,106.68,6,0.0,33.0708,1
US-2017-118598,2017-11-16 00:00:00.000000,2017-11-16 00:00:00.000000,Same Day,CM-12190,119.94,6,0.0,5.997,1
US-2017-160836,2017-09-11 00:00:00.000000,2017-09-16 00:00:00.000000,Standard Class,CC-12475,524.0180000000001,10,1.3,-66.8442,3
CA-2017-121048,2017-07-14 00:00:00.000000,2017-07-18 00:00:00.000000,Standard Class,TC-21295,988.204,22,0.4,155.0037,7
US-2017-120147,2017-03-30 00:00:00.000000,2017-03-30 00:00:00.000000,Same Day,TB-21400,170.872,3,0.2,20.6063,2
CA-2016-158043,2016-01-31 00:00:00.000000,2016-02-04 00:00:00.000000,Second Class,JK-15325,23.36,2,0.0,11.68,1
US-2017-106579,2017-06-08 00:00:00.000000,2017-06-13 00:00:00.000000,Standard Class,BW-11200,12.176,4,0.8,-18.8728,1
CA-2014-115889,2014-11-02 00:00:00.000000,2014-11-06 00:00:00.000000,Standard Class,SH-20395,409.30400000000003,4,0.2,110.46499999999999,2
US-2017-161935,2017-07-14 00:00:00.000000,2017-07-18 00:00:00.000000,Standard Class,JL-15835,2610.73,33,1.4,-201.04759999999996,6
US-2017-167920,2017-12-09 00:00:00.000000,2017-12-12 00:00:00.000000,Second Class,JL-15835,1827.51,21,0.0,764.8837,7
CA-2016-162383,2016-09-05 00:00:00.000000,2016-09-11 00:00:00.000000,Standard Class,MD-17350,103.054,10,1.7,-15.1722,3
CA-2014-125731,2014-09-10 00:00:00.000000,2014-09-16 00:00:00.000000,Standard Class,CL-12565,1508.768,12,0.4,156.30880000000002,2
US-2017-106145,2017-09-26 00:00:00.000000,2017-09-26 00:00:00.000000,Same Day,RA-19885,1065.2160000000001,21,0.4,371.9775,5
CA-2016-107146,2016-06-17 00:00:00.000000,2016-06-19 00:00:00.000000,First Class,LC-16885,749.488,7,0.4,41.0352,2
US-2017-134642,2017-02-25 00:00:00.000000,2017-03-01 00:00:00.000000,Standard Class,SW-20245,428.70399999999995,7,0.4,-16.340200000000003,2
US-2017-160143,2017-03-31 00:00:00.000000,2017-04-07 00:00:00.000000,Standard Class,HG-14965,29.7,3,0.0,8.019,1
CA-2017-103415,2017-12-03 00:00:00.000000,2017-12-08 00:00:00.000000,Standard Class,MV-17485,13.592,2,0.6,-14.2716,1
CA-2016-106460,2016-02-19 00:00:00.000000,2016-02-22 00:00:00.000000,Second Class,GT-14710,70.88,2,0.0,33.3136,1
US-2017-112347,2017-12-02 00:00:00.000000,2017-12-06 00:00:00.000000,Standard Class,BS-11380,1915.624,36,2.4,-316.46400000000006,7
CA-2014-103492,2014-10-10 00:00:00.000000,2014-10-15 00:00:00.000000,Standard Class,CM-12715,1488.774,19,2.0,117.40079999999999,4
CA-2016-136595,2016-09-05 00:00:00.000000,2016-09-07 00:00:00.000000,First Class,EM-13825,21.204,3,0.6,-11.6622,1
CA-2014-140396,2014-11-20 00:00:00.000000,2014-11-25 00:00:00.000000,Standard Class,KH-16330,907.5600000000001,16,0.2,251.172,4
CA-2014-114181,2014-05-10 00:00:00.000000,2014-05-14 00:00:00.000000,Second Class,AF-10885,372.28499999999997,12,0.7,-211.6773,2
CA-2017-159506,2017-11-27 00:00:00.000000,2017-12-02 00:00:00.000000,Standard Class,JR-16210,656.22,9,0.0,296.8818,2
US-2014-137155,2014-11-01 00:00:00.000000,2014-11-05 00:00:00.000000,Standard Class,DL-12925,733.5600000000001,12,0.0,246.95399999999998,3
CA-2016-105746,2016-12-30 00:00:00.000000,2017-01-01 00:00:00.000000,First Class,BD-11605,170.786,1,0.3,0.0,1
US-2016-104815,2016-09-03 00:00:00.000000,2016-09-07 00:00:00.000000,Standard Class,RB-19570,198.744,4,0.3,0.0,1
CA-2017-157672,2017-10-05 00:00:00.000000,2017-10-07 00:00:00.000000,First Class,RB-19795,63.824,2,0.2,13.5626,1
US-2016-166660,2016-01-30 00:00:00.000000,2016-02-01 00:00:00.000000,Second Class,TB-21250,483.748,5,0.2,-52.062799999999996,2
CA-2017-140802,2017-04-21 00:00:00.000000,2017-04-23 00:00:00.000000,First Class,KN-16390,68.712,7,0.4,15.6534,2
CA-2014-133830,2014-12-05 00:00:00.000000,2014-12-10 00:00:00.000000,Standard Class,RL-19615,90.58,16,0.0,42.193400000000004,3
CA-2014-100916,2014-10-21 00:00:00.000000,2014-10-26 00:00:00.000000,Standard Class,FH-14275,788.86,10,0.0,122.9662,3
CA-2015-129532,2015-12-08 00:00:00.000000,2015-12-12 00:00:00.000000,Standard Class,YS-21880,457.96000000000004,6,0.0,44.5592,2
CA-2014-134726,2014-11-02 00:00:00.000000,2014-11-07 00:00:00.000000,Second Class,SW-20755,94.732,3,0.2,19.7177,2
CA-2016-138597,2016-12-18 00:00:00.000000,2016-12-21 00:00:00.000000,First Class,PN-18775,563.94,3,0.0,112.788,1
CA-2015-123113,2015-11-23 00:00:00.000000,2015-11-27 00:00:00.000000,Second Class,AT-10735,2643.06,11,0.0,739.5186,2
CA-2015-169656,2015-08-13 00:00:00.000000,2015-08-16 00:00:00.000000,First Class,EJ-13720,422.856,3,0.2,15.8571,1
CA-2015-142734,2015-04-16 00:00:00.000000,2015-04-21 00:00:00.000000,Standard Class,DM-13345,127.764,2,0.1,2.8392,1
CA-2014-163223,2014-03-21 00:00:00.000000,2014-03-25 00:00:00.000000,Standard Class,KH-16690,3769.56,22,0.0,1038.5751,5
CA-2017-122945,2017-11-16 00:00:00.000000,2017-11-22 00:00:00.000000,Standard Class,MB-18085,17.31,3,0.0,5.193,1
CA-2015-139738,2015-09-25 00:00:00.000000,2015-09-29 00:00:00.000000,Standard Class,DK-12895,128.744,7,0.2,12.8744,1
CA-2016-158778,2016-09-05 00:00:00.000000,2016-09-09 00:00:00.000000,Standard Class,DB-13210,1024.637,17,1.0,-70.4747,4
CA-2017-119655,2017-04-20 00:00:00.000000,2017-04-24 00:00:00.000000,Standard Class,CV-12295,183.42000000000002,11,0.0,88.7728,2
CA-2015-164567,2015-06-15 00:00:00.000000,2015-06-19 00:00:00.000000,Standard Class,GK-14620,225.576,3,0.2,22.5576,1
CA-2014-131947,2014-09-17 00:00:00.000000,2014-09-22 00:00:00.000000,Standard Class,JA-15970,318.293,31,1.7,59.6202,6
CA-2016-152520,2016-07-08 00:00:00.000000,2016-07-12 00:00:00.000000,Standard Class,TH-21115,12.96,2,0.0,6.2208,1
CA-2016-101791,2016-05-27 00:00:00.000000,2016-05-31 00:00:00.000000,Standard Class,BS-11665,1328.128,14,1.4,62.269200000000005,3
CA-2017-121195,2017-12-24 00:00:00.000000,2017-12-27 00:00:00.000000,First Class,NS-18505,264.32,2,0.2,19.824,1
CA-2017-163209,2017-05-03 00:00:00.000000,2017-05-07 00:00:00.000000,Standard Class,MK-18160,48.88,11,0.0,19.1,2
CA-2014-133354,2014-02-22 00:00:00.000000,2014-02-24 00:00:00.000000,First Class,SA-20830,19.44,3,0.0,9.3312,1
US-2015-130491,2015-02-08 00:00:00.000000,2015-02-11 00:00:00.000000,First Class,BH-11710,21.11,5,0.0,7.8221,3
CA-2015-113740,2015-08-24 00:00:00.000000,2015-08-28 00:00:00.000000,Second Class,SC-20380,14.91,3,0.0,4.6221,1
CA-2014-148425,2014-11-30 00:00:00.000000,2014-12-04 00:00:00.000000,Standard Class,RF-19345,6.642,9,0.7,-4.428,1
CA-2016-144309,2016-12-10 00:00:00.000000,2016-12-16 00:00:00.000000,Standard Class,CM-12235,698.5,7,0.2,229.7008,2
CA-2017-151225,2017-10-27 00:00:00.000000,2017-10-29 00:00:00.000000,First Class,JM-15655,261.536,6,0.4,16.674799999999998,2
US-2014-144078,2014-11-25 00:00:00.000000,2014-11-29 00:00:00.000000,Standard Class,RB-19435,1272.7040000000002,12,0.4,104.2478,3
CA-2014-124464,2014-07-14 00:00:00.000000,2014-07-20 00:00:00.000000,Standard Class,SS-20515,39.48,1,0.0,11.0544,1
CA-2015-136805,2015-05-23 00:00:00.000000,2015-05-27 00:00:00.000000,Second Class,NM-18445,925.83,14,0.1,265.2858,2
US-2015-159499,2015-11-21 00:00:00.000000,2015-11-23 00:00:00.000000,Second Class,EM-14095,365.496,13,0.6000000000000001,32.4028,3
CA-2014-162089,2014-03-30 00:00:00.000000,2014-04-01 00:00:00.000000,First Class,MP-17470,714.966,19,0.7,192.39290000000003,3
US-2017-158526,2017-12-29 00:00:00.000000,2018-01-01 00:00:00.000000,Second Class,KH-16360,1814.6799999999998,14,0.0,494.86490000000003,5
CA-2017-104885,2017-03-02 00:00:00.000000,2017-03-08 00:00:00.000000,Standard Class,DB-13555,627.4799999999999,18,0.0,177.7068,4
US-2016-157490,2016-10-06 00:00:00.000000,2016-10-07 00:00:00.000000,First Class,LB-16795,801.5500000000001,19,2.3,-961.5320999999999,4
CA-2015-161452,2015-04-05 00:00:00.000000,2015-04-11 00:00:00.000000,Standard Class,CA-11965,892.224,3,0.2,89.2224,1
US-2014-115196,2014-09-09 00:00:00.000000,2014-09-13 00:00:00.000000,Standard Class,DL-12925,1299.99,2,0.5,-571.9956,1
CA-2016-138968,2016-03-15 00:00:00.000000,2016-03-16 00:00:00.000000,First Class,FC-14335,1356.576,6,0.4,86.1492,2
CA-2015-101889,2015-12-27 00:00:00.000000,2015-12-31 00:00:00.000000,Standard Class,DB-13120,1568.862,12,0.6000000000000001,-457.9902,2
CA-2017-110821,2017-08-07 00:00:00.000000,2017-08-08 00:00:00.000000,First Class,CK-12205,237.608,5,0.4,-38.5469,2
CA-2015-121552,2015-03-22 00:00:00.000000,2015-03-27 00:00:00.000000,Standard Class,FW-14395,19.56,4,0.0,5.4768,1
CA-2015-107685,2015-11-30 00:00:00.000000,2015-12-02 00:00:00.000000,Second Class,JM-15865,106.88,8,0.0,41.5872,2
US-2014-120740,2014-04-15 00:00:00.000000,2014-04-15 00:00:00.000000,Same Day,PS-18970,294.71999999999997,6,0.0,108.0,2
CA-2017-155740,2017-07-30 00:00:00.000000,2017-08-02 00:00:00.000000,First Class,TC-21475,76.776,4,0.7,-53.7432,1
CA-2017-146493,2017-06-01 00:00:00.000000,2017-06-05 00:00:00.000000,Standard Class,CV-12805,53.9,5,0.0,25.872,1
CA-2014-105417,2014-01-07 00:00:00.000000,2014-01-12 00:00:00.000000,Standard Class,VS-21820,87.15799999999999,10,1.4,-71.9621,2
US-2017-141509,2017-09-29 00:00:00.000000,2017-10-01 00:00:00.000000,First Class,SC-20575,99.2,5,0.0,25.792,1
CA-2017-139493,2017-09-13 00:00:00.000000,2017-09-19 00:00:00.000000,Standard Class,SG-20605,15.92,5,0.2,2.786,1
CA-2014-151967,2014-10-22 00:00:00.000000,2014-10-26 00:00:00.000000,Standard Class,NB-18580,129.92,4,0.0,10.3936,1
US-2016-140158,2016-10-04 00:00:00.000000,2016-10-08 00:00:00.000000,Standard Class,DR-12940,5549.41,13,0.0,2640.4798,3
CA-2015-130974,2015-11-27 00:00:00.000000,2015-11-29 00:00:00.000000,Second Class,MA-17560,1170.9180000000001,24,0.3,242.671,7
CA-2017-133487,2017-05-06 00:00:00.000000,2017-05-09 00:00:00.000000,Second Class,TS-21655,152.94,3,0.0,41.2938,1
CA-2014-142951,2014-10-08 00:00:00.000000,2014-10-08 00:00:00.000000,Same Day,JG-15115,23.472,3,0.2,4.9878,1
CA-2014-133592,2014-12-31 00:00:00.000000,2015-01-07 00:00:00.000000,Standard Class,KM-16375,2846.22,19,0.0,1071.7253999999998,5
CA-2015-120782,2015-04-28 00:00:00.000000,2015-05-01 00:00:00.000000,First Class,SD-20485,3999.7019999999998,4,0.1,1947.981,2
CA-2015-116876,2015-02-14 00:00:00.000000,2015-02-21 00:00:00.000000,Standard Class,TT-21070,652.414,10,0.2,197.3757,2
CA-2016-169838,2016-11-25 00:00:00.000000,2016-11-29 00:00:00.000000,Standard Class,BB-11545,1745.9099999999999,18,0.0,400.11209999999994,3
US-2017-128951,2017-07-15 00:00:00.000000,2017-07-17 00:00:00.000000,First Class,RS-19420,1065.8400000000001,8,0.0,213.7332,3
CA-2014-102330,2014-12-29 00:00:00.000000,2015-01-03 00:00:00.000000,Standard Class,AI-10855,408.76800000000003,10,0.2,80.3964,2
CA-2016-118899,2016-03-22 00:00:00.000000,2016-03-22 00:00:00.000000,Same Day,MC-17275,167.888,7,0.2,14.6902,1
CA-2017-107958,2017-07-02 00:00:00.000000,2017-07-05 00:00:00.000000,First Class,AH-10120,169.192,9,1.0,51.3259,2
CA-2017-151799,2017-12-14 00:00:00.000000,2017-12-18 00:00:00.000000,Standard Class,BF-11170,1843.402,14,0.3,432.3557,5
CA-2016-114601,2016-08-26 00:00:00.000000,2016-09-02 00:00:00.000000,Standard Class,AA-10480,1157.9800000000002,15,0.0,328.6762,5
CA-2017-100237,2017-10-15 00:00:00.000000,2017-10-19 00:00:00.000000,Standard Class,SV-20815,11.68,2,0.0,4.2048,1
CA-2014-139542,2014-10-25 00:00:00.000000,2014-10-29 00:00:00.000000,Standard Class,EH-14185,54.474000000000004,6,0.8999999999999999,-9.078899999999999,2
US-2015-142811,2015-04-02 00:00:00.000000,2015-04-07 00:00:00.000000,Standard Class,JL-15850,87.8,5,0.2,32.925,1
CA-2017-139353,2017-10-28 00:00:00.000000,2017-10-30 00:00:00.000000,Second Class,JM-15250,273.08799999999997,8,0.6000000000000001,2.3374000000000006,3
CA-2014-150203,2014-12-05 00:00:00.000000,2014-12-07 00:00:00.000000,First Class,JB-15925,250.26,6,0.0,72.5754,1
US-2017-101518,2017-11-03 00:00:00.000000,2017-11-08 00:00:00.000000,Standard Class,PB-19105,40.776,3,0.2,0.5097,1
CA-2015-149636,2015-01-06 00:00:00.000000,2015-01-12 00:00:00.000000,Standard Class,SP-20620,31.538,7,0.8999999999999999,7.8934,2
US-2017-146213,2017-09-09 00:00:00.000000,2017-09-14 00:00:00.000000,Standard Class,MC-17605,159.96,4,0.0,51.1872,1
CA-2015-108588,2015-01-05 00:00:00.000000,2015-01-10 00:00:00.000000,Standard Class,BG-11695,90.168,7,0.2,28.299599999999998,3
US-2017-138086,2017-04-16 00:00:00.000000,2017-04-20 00:00:00.000000,Standard Class,JO-15550,40.74,3,0.0,12.222,1
CA-2015-139374,2015-09-10 00:00:00.000000,2015-09-14 00:00:00.000000,Standard Class,AR-10345,179.886,1,0.3,-2.5698,1
CA-2016-113978,2016-09-25 00:00:00.000000,2016-09-29 00:00:00.000000,Standard Class,TS-21505,642.016,6,0.6000000000000001,-69.8378,3
US-2015-150231,2015-03-16 00:00:00.000000,2015-03-20 00:00:00.000000,Second Class,JK-15640,17.52,3,0.0,6.3072,1
CA-2016-106915,2016-11-26 00:00:00.000000,2016-12-02 00:00:00.000000,Standard Class,GA-14515,17.856,4,0.2,4.2408,1
US-2016-109260,2016-09-26 00:00:00.000000,2016-10-01 00:00:00.000000,Standard Class,TN-21040,431.976,3,0.2,-75.5958,1
CA-2017-104850,2017-06-13 00:00:00.000000,2017-06-19 00:00:00.000000,Standard Class,TW-21025,291.136,4,0.2,-25.4744,1
CA-2017-140508,2017-09-18 00:00:00.000000,2017-09-21 00:00:00.000000,First Class,PA-19060,114.848,4,0.2,35.89,1
CA-2017-143294,2017-06-02 00:00:00.000000,2017-06-08 00:00:00.000000,Standard Class,JD-15790,10.688,2,0.2,3.7408,1
CA-2016-165673,2016-05-15 00:00:00.000000,2016-05-19 00:00:00.000000,Second Class,MN-17935,15.232,4,0.2,5.5216,1
CA-2017-134418,2017-09-15 00:00:00.000000,2017-09-20 00:00:00.000000,Standard Class,GM-14500,12.42,3,0.0,5.2164,1
US-2016-106313,2016-08-22 00:00:00.000000,2016-08-26 00:00:00.000000,Standard Class,DG-13300,19.44,3,0.0,9.3312,1
CA-2014-105872,2014-05-30 00:00:00.000000,2014-06-06 00:00:00.000000,Standard Class,JG-15160,70.368,4,0.2,26.388,1
CA-2017-108287,2017-12-18 00:00:00.000000,2017-12-20 00:00:00.000000,First Class,AG-10330,12.672,9,0.2,1.4256,1
CA-2017-141103,2017-07-30 00:00:00.000000,2017-08-06 00:00:00.000000,Standard Class,JF-15355,89.95,5,0.0,43.176,1
CA-2014-154781,2014-11-21 00:00:00.000000,2014-11-26 00:00:00.000000,Standard Class,SC-20680,101.57,3,0.0,31.5238,2
CA-2015-147816,2015-09-24 00:00:00.000000,2015-09-26 00:00:00.000000,Second Class,CM-11935,35.12,2,0.2,13.17,1
CA-2017-105326,2017-08-20 00:00:00.000000,2017-08-27 00:00:00.000000,Standard Class,KT-16480,25.92,4,0.0,12.4416,1
CA-2016-133613,2016-06-17 00:00:00.000000,2016-06-22 00:00:00.000000,Standard Class,CP-12340,584.7700000000001,8,0.0,159.67669999999998,3
CA-2015-109113,2015-12-19 00:00:00.000000,2015-12-23 00:00:00.000000,Standard Class,EK-13795,25.488,2,0.2,4.779,1
CA-2015-156153,2015-05-31 00:00:00.000000,2015-06-02 00:00:00.000000,Second Class,CW-11905,7.56,6,0.0,0.3024,1
CA-2015-133242,2015-06-18 00:00:00.000000,2015-06-24 00:00:00.000000,Standard Class,KH-16510,1046.47,12,0.0,250.82260000000002,5
CA-2015-158323,2015-11-30 00:00:00.000000,2015-12-03 00:00:00.000000,First Class,AB-10600,17.088,2,0.2,1.068,1
CA-2015-161795,2015-12-21 00:00:00.000000,2015-12-23 00:00:00.000000,Second Class,AH-10075,3.008,2,0.2,0.3384,1
CA-2017-100902,2017-11-17 00:00:00.000000,2017-11-21 00:00:00.000000,Standard Class,CK-12595,699.4000000000001,12,0.4,201.674,2
CA-2017-112844,2017-11-13 00:00:00.000000,2017-11-16 00:00:00.000000,Second Class,SP-20620,198.54999999999998,7,0.0,43.198,2
CA-2016-158925,2016-10-24 00:00:00.000000,2016-10-28 00:00:00.000000,Standard Class,JP-15460,15.552,3,0.2,5.4432,1
CA-2014-155390,2014-12-06 00:00:00.000000,2014-12-11 00:00:00.000000,Standard Class,BG-11035,42.208,2,0.2,13.7176,1
CA-2017-123071,2017-12-03 00:00:00.000000,2017-12-06 00:00:00.000000,First Class,CC-12550,10.368,2,0.2,3.6288,1
CA-2017-156391,2017-09-26 00:00:00.000000,2017-09-28 00:00:00.000000,First Class,SL-20155,2.224,1,0.2,0.556,1
CA-2015-103093,2015-02-03 00:00:00.000000,2015-02-07 00:00:00.000000,Standard Class,FO-14305,74.52,9,0.0,35.0244,1
US-2017-118941,2017-08-12 00:00:00.000000,2017-08-12 00:00:00.000000,Same Day,BB-11545,2017.3200000000002,13,0.0,438.40799999999996,3
CA-2015-169299,2015-08-24 00:00:00.000000,2015-08-26 00:00:00.000000,First Class,DO-13435,7.152,3,0.2,0.7152,1
CA-2017-154088,2017-11-12 00:00:00.000000,2017-11-17 00:00:00.000000,Standard Class,LB-16735,26.72,5,0.2,9.352,1
CA-2016-155978,2016-08-01 00:00:00.000000,2016-08-01 00:00:00.000000,Same Day,TS-21205,1085.688,4,0.2,104.7642,2
CA-2016-108196,2016-11-25 00:00:00.000000,2016-12-02 00:00:00.000000,Standard Class,CS-12505,5016.548999999999,10,1.5999999999999999,-6892.3748,3
CA-2016-152800,2016-04-13 00:00:00.000000,2016-04-15 00:00:00.000000,First Class,SP-20920,6.12,3,0.0,2.8764,1
CA-2014-166961,2014-12-27 00:00:00.000000,2014-12-31 00:00:00.000000,Standard Class,CD-12790,107.346,10,0.2,34.3677,4
CA-2016-139381,2016-04-18 00:00:00.000000,2016-04-22 00:00:00.000000,Standard Class,RF-19840,233.48,8,0.0,63.0396,2
CA-2015-132136,2015-03-08 00:00:00.000000,2015-03-12 00:00:00.000000,Standard Class,FO-14305,8.568,3,0.8,-14.5656,1
CA-2016-162236,2016-11-04 00:00:00.000000,2016-11-06 00:00:00.000000,Second Class,ER-13855,1106.924,14,0.8,-322.8988,3
US-2014-111353,2014-11-29 00:00:00.000000,2014-12-06 00:00:00.000000,Standard Class,PB-19150,25.06,2,0.0,11.7782,1
US-2016-117037,2016-05-17 00:00:00.000000,2016-05-20 00:00:00.000000,First Class,LW-17215,63.922,15,1.8,-2.9346000000000014,4
CA-2017-160801,2017-09-19 00:00:00.000000,2017-09-19 00:00:00.000000,Same Day,FG-14260,4.842,3,0.7,-3.3894,1
CA-2016-108364,2016-12-19 00:00:00.000000,2016-12-24 00:00:00.000000,Standard Class,BP-11050,1.8,5,0.8,-2.88,1
CA-2017-169362,2017-10-12 00:00:00.000000,2017-10-15 00:00:00.000000,First Class,SP-20860,39.984,2,0.2,-1.4994,1
CA-2015-127481,2015-12-12 00:00:00.000000,2015-12-15 00:00:00.000000,Second Class,JD-15895,130.28,7,0.0,64.816,2
CA-2015-112711,2015-07-12 00:00:00.000000,2015-07-18 00:00:00.000000,Standard Class,FM-14380,307.168,4,0.2,30.7168,1
US-2015-145121,2015-10-02 00:00:00.000000,2015-10-06 00:00:00.000000,Standard Class,MP-17965,26.9,5,0.0,13.181,1
CA-2017-166184,2017-03-24 00:00:00.000000,2017-03-27 00:00:00.000000,First Class,HR-14830,724.846,7,0.1,160.7012,3
