sales_key,row_id,order_id,order_date_key,ship_date_key,customer_key,product_key,store_key,shipmode_key,sales,quantity,discount,profit
34296,8574,CA-2015-164623,20151020,20151022,475,34,1,NULL,24.56,2,0.00,11.5432
34297,8575,CA-2014-159849,20140919,20140919,83,970,4,NULL,5.67,3,0.00,0.1134
34298,8575,CA-2014-159849,20140919,20140919,83,970,3,NULL,5.67,3,0.00,0.1134
34299,8575,CA-2014-159849,20140919,20140919,83,970,2,NULL,5.67,3,0.00,0.1134
34300,8575,CA-2014-159849,20140919,20140919,83,970,1,NULL,5.67,3,0.00,0.1134
34301,8576,CA-2017-101273,20170827,20170830,462,567,4,NULL,14.34,4,0.20,0.8960
34302,8576,CA-2017-101273,20170827,20170830,462,567,3,NULL,14.34,4,0.20,0.8960
34303,8576,CA-2017-101273,20170827,20170830,462,567,2,NULL,14.34,4,0.20,0.8960
34304,8576,CA-2017-101273,20170827,20170830,462,567,1,NULL,14.34,4,0.20,0.8960
34305,8577,CA-2017-106747,20170703,20170704,701,744,4,NULL,102.30,1,0.00,26.5980
34306,8577,CA-2017-106747,20170703,20170704,701,744,3,NULL,102.30,1,0.00,26.5980
34307,8577,CA-2017-106747,20170703,20170704,701,744,2,NULL,102.30,1,0.00,26.5980
34308,8577,CA-2017-106747,20170703,20170704,701,744,1,NULL,102.30,1,0.00,26.5980
34309,8578,CA-2017-146164,20171222,20171226,497,336,4,NULL,607.52,2,0.00,97.2032
34310,8578,CA-2017-146164,20171222,20171226,497,336,3,NULL,607.52,2,0.00,97.2032
34311,8578,CA-2017-146164,20171222,20171226,497,336,2,NULL,607.52,2,0.00,97.2032
34312,8578,CA-2017-146164,20171222,20171226,497,336,1,NULL,607.52,2,0.00,97.2032
34313,8579,CA-2017-146164,20171222,20171226,497,231,4,NULL,31.16,2,0.00,7.7900
34314,8579,CA-2017-146164,20171222,20171226,497,231,3,NULL,31.16,2,0.00,7.7900
34315,8579,CA-2017-146164,20171222,20171226,497,231,2,NULL,31.16,2,0.00,7.7900
34316,8579,CA-2017-146164,20171222,20171226,497,231,1,NULL,31.16,2,0.00,7.7900
34317,8580,CA-2016-111605,20161227,20170102,528,1797,4,NULL,2.61,1,0.00,1.2006
34318,8580,CA-2016-111605,20161227,20170102,528,1797,3,NULL,2.61,1,0.00,1.2006
34319,8580,CA-2016-111605,20161227,20170102,528,1797,2,NULL,2.61,1,0.00,1.2006
34320,8580,CA-2016-111605,20161227,20170102,528,1797,1,NULL,2.61,1,0.00,1.2006
34321,8581,CA-2014-130673,20140520,20140522,566,1782,4,NULL,10.33,3,0.60,-5.9409
34322,8581,CA-2014-130673,20140520,20140522,566,1782,3,NULL,10.33,3,0.60,-5.9409
34323,8581,CA-2014-130673,20140520,20140522,566,1782,2,NULL,10.33,3,0.60,-5.9409
34324,8581,CA-2014-130673,20140520,20140522,566,1782,1,NULL,10.33,3,0.60,-5.9409
34325,8582,CA-2014-130673,20140520,20140522,566,731,4,NULL,10.37,2,0.20,3.6288
34326,8582,CA-2014-130673,20140520,20140522,566,731,3,NULL,10.37,2,0.20,3.6288
34327,8582,CA-2014-130673,20140520,20140522,566,731,2,NULL,10.37,2,0.20,3.6288
34328,8582,CA-2014-130673,20140520,20140522,566,731,1,NULL,10.37,2,0.20,3.6288
34329,8583,CA-2014-130673,20140520,20140522,566,1422,4,NULL,20.78,2,0.20,-3.6372
34330,8583,CA-2014-130673,20140520,20140522,566,1422,3,NULL,20.78,2,0.20,-3.6372
34331,8583,CA-2014-130673,20140520,20140522,566,1422,2,NULL,20.78,2,0.20,-3.6372
34332,8583,CA-2014-130673,20140520,20140522,566,1422,1,NULL,20.78,2,0.20,-3.6372
34333,8584,CA-2014-130673,20140520,20140522,566,1765,4,NULL,66.96,5,0.20,-13.3920
34334,8584,CA-2014-130673,20140520,20140522,566,1765,3,NULL,66.96,5,0.20,-13.3920
34335,8584,CA-2014-130673,20140520,20140522,566,1765,2,NULL,66.96,5,0.20,-13.3920
34336,8584,CA-2014-130673,20140520,20140522,566,1765,1,NULL,66.96,5,0.20,-13.3920
34337,8585,CA-2014-104808,20140204,20140208,776,829,4,NULL,17.25,2,0.20,6.0368
34338,8585,CA-2014-104808,20140204,20140208,776,829,3,NULL,17.25,2,0.20,6.0368
34339,8585,CA-2014-104808,20140204,20140208,776,829,2,NULL,17.25,2,0.20,6.0368
34340,8585,CA-2014-104808,20140204,20140208,776,829,1,NULL,17.25,2,0.20,6.0368
34341,8586,US-2017-132927,20171209,20171215,743,1086,4,NULL,11.09,7,0.70,-8.1312
34342,8586,US-2017-132927,20171209,20171215,743,1086,3,NULL,11.09,7,0.70,-8.1312
34343,8586,US-2017-132927,20171209,20171215,743,1086,2,NULL,11.09,7,0.70,-8.1312
34344,8586,US-2017-132927,20171209,20171215,743,1086,1,NULL,11.09,7,0.70,-8.1312
34345,8587,CA-2017-162015,20170711,20170718,209,218,4,NULL,1287.45,5,0.00,244.6155
34346,8587,CA-2017-162015,20170711,20170718,209,218,3,NULL,1287.45,5,0.00,244.6155
34347,8587,CA-2017-162015,20170711,20170718,209,218,2,NULL,1287.45,5,0.00,244.6155
34348,8587,CA-2017-162015,20170711,20170718,209,218,1,NULL,1287.45,5,0.00,244.6155
34349,8588,CA-2017-162015,20170711,20170718,209,732,4,NULL,168.10,5,0.00,43.7060
34350,8588,CA-2017-162015,20170711,20170718,209,732,3,NULL,168.10,5,0.00,43.7060
34351,8588,CA-2017-162015,20170711,20170718,209,732,2,NULL,168.10,5,0.00,43.7060
34352,8588,CA-2017-162015,20170711,20170718,209,732,1,NULL,168.10,5,0.00,43.7060
34353,8589,CA-2015-138492,20150515,20150522,713,572,4,NULL,51.97,2,0.20,-10.3936
34354,8589,CA-2015-138492,20150515,20150522,713,572,3,NULL,51.97,2,0.20,-10.3936
34355,8589,CA-2015-138492,20150515,20150522,713,572,2,NULL,51.97,2,0.20,-10.3936
34356,8589,CA-2015-138492,20150515,20150522,713,572,1,NULL,51.97,2,0.20,-10.3936
34357,8590,CA-2017-145338,20170129,20170201,421,80,4,NULL,4.77,2,0.20,0.4768
34358,8590,CA-2017-145338,20170129,20170201,421,80,3,NULL,4.77,2,0.20,0.4768
34359,8590,CA-2017-145338,20170129,20170201,421,80,2,NULL,4.77,2,0.20,0.4768
34360,8590,CA-2017-145338,20170129,20170201,421,80,1,NULL,4.77,2,0.20,0.4768
34361,8591,CA-2017-126676,20170929,20171001,93,1511,4,NULL,7.98,3,0.00,3.9102
34362,8591,CA-2017-126676,20170929,20171001,93,1511,3,NULL,7.98,3,0.00,3.9102
34363,8591,CA-2017-126676,20170929,20171001,93,1511,2,NULL,7.98,3,0.00,3.9102
34364,8591,CA-2017-126676,20170929,20171001,93,1511,1,NULL,7.98,3,0.00,3.9102
34365,8592,CA-2017-101700,20170423,20170426,3,1041,4,NULL,18.69,2,0.20,7.0080
34366,8592,CA-2017-101700,20170423,20170426,3,1041,3,NULL,18.69,2,0.20,7.0080
34367,8592,CA-2017-101700,20170423,20170426,3,1041,2,NULL,18.69,2,0.20,7.0080
34368,8592,CA-2017-101700,20170423,20170426,3,1041,1,NULL,18.69,2,0.20,7.0080
34369,8593,CA-2017-101700,20170423,20170426,3,1722,4,NULL,11.66,3,0.20,3.3534
34370,8593,CA-2017-101700,20170423,20170426,3,1722,3,NULL,11.66,3,0.20,3.3534
34371,8593,CA-2017-101700,20170423,20170426,3,1722,2,NULL,11.66,3,0.20,3.3534
34372,8593,CA-2017-101700,20170423,20170426,3,1722,1,NULL,11.66,3,0.20,3.3534
34373,8594,CA-2017-159667,20171109,20171113,328,429,4,NULL,191.98,3,0.20,38.3952
34374,8594,CA-2017-159667,20171109,20171113,328,429,3,NULL,191.98,3,0.20,38.3952
34375,8594,CA-2017-159667,20171109,20171113,328,429,2,NULL,191.98,3,0.20,38.3952
34376,8594,CA-2017-159667,20171109,20171113,328,429,1,NULL,191.98,3,0.20,38.3952
34377,8595,CA-2017-159667,20171109,20171113,328,1808,4,NULL,499.17,4,0.20,31.1980
34378,8595,CA-2017-159667,20171109,20171113,328,1808,3,NULL,499.17,4,0.20,31.1980
34379,8595,CA-2017-159667,20171109,20171113,328,1808,2,NULL,499.17,4,0.20,31.1980
34380,8595,CA-2017-159667,20171109,20171113,328,1808,1,NULL,499.17,4,0.20,31.1980
34381,8596,CA-2014-111934,20140505,20140507,242,991,4,NULL,11.88,2,0.00,5.3460
34382,8596,CA-2014-111934,20140505,20140507,242,991,3,NULL,11.88,2,0.00,5.3460
34383,8596,CA-2014-111934,20140505,20140507,242,991,2,NULL,11.88,2,0.00,5.3460
34384,8596,CA-2014-111934,20140505,20140507,242,991,1,NULL,11.88,2,0.00,5.3460
34385,8597,CA-2014-111934,20140505,20140507,242,259,4,NULL,35.44,1,0.00,16.6568
34386,8597,CA-2014-111934,20140505,20140507,242,259,3,NULL,35.44,1,0.00,16.6568
34387,8597,CA-2014-111934,20140505,20140507,242,259,2,NULL,35.44,1,0.00,16.6568
34388,8597,CA-2014-111934,20140505,20140507,242,259,1,NULL,35.44,1,0.00,16.6568
34389,8598,US-2016-117387,20161027,20161031,51,1787,4,NULL,67.14,4,0.20,25.1760
34390,8598,US-2016-117387,20161027,20161031,51,1787,3,NULL,67.14,4,0.20,25.1760
34391,8598,US-2016-117387,20161027,20161031,51,1787,2,NULL,67.14,4,0.20,25.1760
34392,8598,US-2016-117387,20161027,20161031,51,1787,1,NULL,67.14,4,0.20,25.1760
34393,8599,CA-2014-141110,20141126,20141201,625,752,4,NULL,4.32,3,0.20,1.5120
34394,8599,CA-2014-141110,20141126,20141201,625,752,3,NULL,4.32,3,0.20,1.5120
34395,8599,CA-2014-141110,20141126,20141201,625,752,2,NULL,4.32,3,0.20,1.5120
34396,8599,CA-2014-141110,20141126,20141201,625,752,1,NULL,4.32,3,0.20,1.5120
34397,8600,CA-2014-141110,20141126,20141201,625,1026,4,NULL,14.94,3,0.00,7.0218
34398,8600,CA-2014-141110,20141126,20141201,625,1026,3,NULL,14.94,3,0.00,7.0218
34399,8600,CA-2014-141110,20141126,20141201,625,1026,2,NULL,14.94,3,0.00,7.0218
34400,8600,CA-2014-141110,20141126,20141201,625,1026,1,NULL,14.94,3,0.00,7.0218
34401,8601,CA-2014-141110,20141126,20141201,625,1267,4,NULL,40.54,2,0.00,11.3512
34402,8601,CA-2014-141110,20141126,20141201,625,1267,3,NULL,40.54,2,0.00,11.3512
34403,8601,CA-2014-141110,20141126,20141201,625,1267,2,NULL,40.54,2,0.00,11.3512
34404,8601,CA-2014-141110,20141126,20141201,625,1267,1,NULL,40.54,2,0.00,11.3512
34405,8602,CA-2014-141110,20141126,20141201,625,1317,4,NULL,7.31,1,0.20,2.5592
34406,8602,CA-2014-141110,20141126,20141201,625,1317,3,NULL,7.31,1,0.20,2.5592
34407,8602,CA-2014-141110,20141126,20141201,625,1317,2,NULL,7.31,1,0.20,2.5592
34408,8602,CA-2014-141110,20141126,20141201,625,1317,1,NULL,7.31,1,0.20,2.5592
34409,8603,US-2014-133949,20141231,20141231,312,1496,4,NULL,475.94,7,0.20,59.4930
34410,8603,US-2014-133949,20141231,20141231,312,1496,3,NULL,475.94,7,0.20,59.4930
34411,8603,US-2014-133949,20141231,20141231,312,1496,2,NULL,475.94,7,0.20,59.4930
34412,8603,US-2014-133949,20141231,20141231,312,1496,1,NULL,475.94,7,0.20,59.4930
34413,8604,US-2016-116365,20160103,20160108,120,1203,4,NULL,30.08,2,0.20,-5.2640
34414,8604,US-2016-116365,20160103,20160108,120,1203,3,NULL,30.08,2,0.20,-5.2640
34415,8604,US-2016-116365,20160103,20160108,120,1203,2,NULL,30.08,2,0.20,-5.2640
34416,8604,US-2016-116365,20160103,20160108,120,1203,1,NULL,30.08,2,0.20,-5.2640
34417,8605,US-2016-116365,20160103,20160108,120,1616,4,NULL,165.60,3,0.20,-6.2100
34418,8605,US-2016-116365,20160103,20160108,120,1616,3,NULL,165.60,3,0.20,-6.2100
34419,8605,US-2016-116365,20160103,20160108,120,1616,2,NULL,165.60,3,0.20,-6.2100
34420,8605,US-2016-116365,20160103,20160108,120,1616,1,NULL,165.60,3,0.20,-6.2100
34421,8606,US-2016-116365,20160103,20160108,120,1410,4,NULL,180.96,5,0.20,13.5720
34422,8606,US-2016-116365,20160103,20160108,120,1410,3,NULL,180.96,5,0.20,13.5720
34423,8606,US-2016-116365,20160103,20160108,120,1410,2,NULL,180.96,5,0.20,13.5720
34424,8606,US-2016-116365,20160103,20160108,120,1410,1,NULL,180.96,5,0.20,13.5720
34425,8607,CA-2017-162936,20170818,20170822,381,568,4,NULL,23.18,2,0.00,7.6494
34426,8607,CA-2017-162936,20170818,20170822,381,568,3,NULL,23.18,2,0.00,7.6494
34427,8607,CA-2017-162936,20170818,20170822,381,568,2,NULL,23.18,2,0.00,7.6494
34428,8607,CA-2017-162936,20170818,20170822,381,568,1,NULL,23.18,2,0.00,7.6494
34429,8608,CA-2014-151946,20140604,20140609,591,1147,4,NULL,56.96,2,0.00,21.0752
34430,8608,CA-2014-151946,20140604,20140609,591,1147,3,NULL,56.96,2,0.00,21.0752
34431,8608,CA-2014-151946,20140604,20140609,591,1147,2,NULL,56.96,2,0.00,21.0752
34432,8608,CA-2014-151946,20140604,20140609,591,1147,1,NULL,56.96,2,0.00,21.0752
34433,8609,CA-2014-151946,20140604,20140609,591,1035,4,NULL,15.56,4,0.00,4.0456
34434,8609,CA-2014-151946,20140604,20140609,591,1035,3,NULL,15.56,4,0.00,4.0456
34435,8609,CA-2014-151946,20140604,20140609,591,1035,2,NULL,15.56,4,0.00,4.0456
34436,8609,CA-2014-151946,20140604,20140609,591,1035,1,NULL,15.56,4,0.00,4.0456
34437,8610,CA-2014-151946,20140604,20140609,591,588,4,NULL,353.57,2,0.20,-44.1960
34438,8610,CA-2014-151946,20140604,20140609,591,588,3,NULL,353.57,2,0.20,-44.1960
34439,8610,CA-2014-151946,20140604,20140609,591,588,2,NULL,353.57,2,0.20,-44.1960
34440,8610,CA-2014-151946,20140604,20140609,591,588,1,NULL,353.57,2,0.20,-44.1960
34441,8611,CA-2014-151946,20140604,20140609,591,771,4,NULL,13.96,2,0.00,6.7008
34442,8611,CA-2014-151946,20140604,20140609,591,771,3,NULL,13.96,2,0.00,6.7008
34443,8611,CA-2014-151946,20140604,20140609,591,771,2,NULL,13.96,2,0.00,6.7008
34444,8611,CA-2014-151946,20140604,20140609,591,771,1,NULL,13.96,2,0.00,6.7008
34445,8612,CA-2017-123624,20171113,20171117,340,1351,4,NULL,82.95,5,0.00,29.0325
34446,8612,CA-2017-123624,20171113,20171117,340,1351,3,NULL,82.95,5,0.00,29.0325
34447,8612,CA-2017-123624,20171113,20171117,340,1351,2,NULL,82.95,5,0.00,29.0325
34448,8612,CA-2017-123624,20171113,20171117,340,1351,1,NULL,82.95,5,0.00,29.0325
34449,8613,CA-2016-146437,20160128,20160201,429,398,4,NULL,39.68,2,0.00,10.3168
34450,8613,CA-2016-146437,20160128,20160201,429,398,3,NULL,39.68,2,0.00,10.3168
34451,8613,CA-2016-146437,20160128,20160201,429,398,2,NULL,39.68,2,0.00,10.3168
34452,8613,CA-2016-146437,20160128,20160201,429,398,1,NULL,39.68,2,0.00,10.3168
34453,8614,CA-2016-138233,20161109,20161114,59,266,4,NULL,479.97,3,0.00,177.5889
34454,8614,CA-2016-138233,20161109,20161114,59,266,3,NULL,479.97,3,0.00,177.5889
34455,8614,CA-2016-138233,20161109,20161114,59,266,2,NULL,479.97,3,0.00,177.5889
34456,8614,CA-2016-138233,20161109,20161114,59,266,1,NULL,479.97,3,0.00,177.5889
34457,8615,CA-2016-165918,20160910,20160914,421,1648,4,NULL,7.38,2,0.00,3.4686
34458,8615,CA-2016-165918,20160910,20160914,421,1648,3,NULL,7.38,2,0.00,3.4686
34459,8615,CA-2016-165918,20160910,20160914,421,1648,2,NULL,7.38,2,0.00,3.4686
34460,8615,CA-2016-165918,20160910,20160914,421,1648,1,NULL,7.38,2,0.00,3.4686
34461,8616,CA-2016-165918,20160910,20160914,421,991,4,NULL,14.26,3,0.20,4.4550
34462,8616,CA-2016-165918,20160910,20160914,421,991,3,NULL,14.26,3,0.20,4.4550
34463,8616,CA-2016-165918,20160910,20160914,421,991,2,NULL,14.26,3,0.20,4.4550
34464,8616,CA-2016-165918,20160910,20160914,421,991,1,NULL,14.26,3,0.20,4.4550
34465,8617,CA-2016-165918,20160910,20160914,421,840,4,NULL,81.98,2,0.00,40.1702
34466,8617,CA-2016-165918,20160910,20160914,421,840,3,NULL,81.98,2,0.00,40.1702
34467,8617,CA-2016-165918,20160910,20160914,421,840,2,NULL,81.98,2,0.00,40.1702
34468,8617,CA-2016-165918,20160910,20160914,421,840,1,NULL,81.98,2,0.00,40.1702
34469,8618,CA-2016-165918,20160910,20160914,421,730,4,NULL,39.62,3,0.20,13.8684
34470,8618,CA-2016-165918,20160910,20160914,421,730,3,NULL,39.62,3,0.20,13.8684
34471,8618,CA-2016-165918,20160910,20160914,421,730,2,NULL,39.62,3,0.20,13.8684
34472,8618,CA-2016-165918,20160910,20160914,421,730,1,NULL,39.62,3,0.20,13.8684
34473,8619,CA-2017-117513,20170303,20170308,388,720,4,NULL,399.67,7,0.20,-14.9877
34474,8619,CA-2017-117513,20170303,20170308,388,720,3,NULL,399.67,7,0.20,-14.9877
34475,8619,CA-2017-117513,20170303,20170308,388,720,2,NULL,399.67,7,0.20,-14.9877
34476,8619,CA-2017-117513,20170303,20170308,388,720,1,NULL,399.67,7,0.20,-14.9877
34477,8620,CA-2017-132437,20170908,20170913,314,1570,4,NULL,65.12,4,0.00,16.9312
34478,8620,CA-2017-132437,20170908,20170913,314,1570,3,NULL,65.12,4,0.00,16.9312
34479,8620,CA-2017-132437,20170908,20170913,314,1570,2,NULL,65.12,4,0.00,16.9312
34480,8620,CA-2017-132437,20170908,20170913,314,1570,1,NULL,65.12,4,0.00,16.9312
34481,8621,US-2017-119319,20171106,20171109,703,678,4,NULL,30.56,5,0.60,-19.8640
34482,8621,US-2017-119319,20171106,20171109,703,678,3,NULL,30.56,5,0.60,-19.8640
34483,8621,US-2017-119319,20171106,20171109,703,678,2,NULL,30.56,5,0.60,-19.8640
34484,8621,US-2017-119319,20171106,20171109,703,678,1,NULL,30.56,5,0.60,-19.8640
34485,8622,CA-2017-104318,20170513,20170518,396,96,4,NULL,20.77,2,0.20,2.3364
34486,8622,CA-2017-104318,20170513,20170518,396,96,3,NULL,20.77,2,0.20,2.3364
34487,8622,CA-2017-104318,20170513,20170518,396,96,2,NULL,20.77,2,0.20,2.3364
34488,8622,CA-2017-104318,20170513,20170518,396,96,1,NULL,20.77,2,0.20,2.3364
34489,8623,US-2016-114230,20161127,20161201,633,254,4,NULL,39.81,4,0.20,3.9808
34490,8623,US-2016-114230,20161127,20161201,633,254,3,NULL,39.81,4,0.20,3.9808
34491,8623,US-2016-114230,20161127,20161201,633,254,2,NULL,39.81,4,0.20,3.9808
34492,8623,US-2016-114230,20161127,20161201,633,254,1,NULL,39.81,4,0.20,3.9808
34493,8624,CA-2015-136147,20151113,20151118,249,1081,4,NULL,121.10,6,0.70,-100.9200
34494,8624,CA-2015-136147,20151113,20151118,249,1081,3,NULL,121.10,6,0.70,-100.9200
34495,8624,CA-2015-136147,20151113,20151118,249,1081,2,NULL,121.10,6,0.70,-100.9200
34496,8624,CA-2015-136147,20151113,20151118,249,1081,1,NULL,121.10,6,0.70,-100.9200
34497,8625,CA-2015-136147,20151113,20151118,249,1131,4,NULL,111.96,5,0.20,-1.3995
34498,8625,CA-2015-136147,20151113,20151118,249,1131,3,NULL,111.96,5,0.20,-1.3995
34499,8625,CA-2015-136147,20151113,20151118,249,1131,2,NULL,111.96,5,0.20,-1.3995
34500,8625,CA-2015-136147,20151113,20151118,249,1131,1,NULL,111.96,5,0.20,-1.3995
34501,8626,CA-2015-156118,20151208,20151212,429,1222,4,NULL,15.70,3,0.20,5.1012
34502,8626,CA-2015-156118,20151208,20151212,429,1222,3,NULL,15.70,3,0.20,5.1012
34503,8626,CA-2015-156118,20151208,20151212,429,1222,2,NULL,15.70,3,0.20,5.1012
34504,8626,CA-2015-156118,20151208,20151212,429,1222,1,NULL,15.70,3,0.20,5.1012
34505,8627,CA-2015-164084,20150907,20150912,133,1248,4,NULL,70.26,3,0.00,18.9702
34506,8627,CA-2015-164084,20150907,20150912,133,1248,3,NULL,70.26,3,0.00,18.9702
34507,8627,CA-2015-164084,20150907,20150912,133,1248,2,NULL,70.26,3,0.00,18.9702
34508,8627,CA-2015-164084,20150907,20150912,133,1248,1,NULL,70.26,3,0.00,18.9702
34509,8628,CA-2015-164084,20150907,20150912,133,1543,4,NULL,90.00,5,0.00,16.2000
34510,8628,CA-2015-164084,20150907,20150912,133,1543,3,NULL,90.00,5,0.00,16.2000
34511,8628,CA-2015-164084,20150907,20150912,133,1543,2,NULL,90.00,5,0.00,16.2000
34512,8628,CA-2015-164084,20150907,20150912,133,1543,1,NULL,90.00,5,0.00,16.2000
34513,8629,CA-2015-164084,20150907,20150912,133,537,4,NULL,6.10,2,0.20,2.0574
34514,8629,CA-2015-164084,20150907,20150912,133,537,3,NULL,6.10,2,0.20,2.0574
34515,8629,CA-2015-164084,20150907,20150912,133,537,2,NULL,6.10,2,0.20,2.0574
34516,8629,CA-2015-164084,20150907,20150912,133,537,1,NULL,6.10,2,0.20,2.0574
34517,8630,CA-2015-164084,20150907,20150912,133,1383,4,NULL,481.18,2,0.40,-120.2940
34518,8630,CA-2015-164084,20150907,20150912,133,1383,3,NULL,481.18,2,0.40,-120.2940
34519,8630,CA-2015-164084,20150907,20150912,133,1383,2,NULL,481.18,2,0.40,-120.2940
34520,8630,CA-2015-164084,20150907,20150912,133,1383,1,NULL,481.18,2,0.40,-120.2940
34521,8631,CA-2015-164084,20150907,20150912,133,805,4,NULL,7.24,4,0.00,2.3892
34522,8631,CA-2015-164084,20150907,20150912,133,805,3,NULL,7.24,4,0.00,2.3892
34523,8631,CA-2015-164084,20150907,20150912,133,805,2,NULL,7.24,4,0.00,2.3892
34524,8631,CA-2015-164084,20150907,20150912,133,805,1,NULL,7.24,4,0.00,2.3892
34525,8632,CA-2016-107783,20160728,20160729,221,632,4,NULL,177.45,5,0.50,-78.0780
34526,8632,CA-2016-107783,20160728,20160729,221,632,3,NULL,177.45,5,0.50,-78.0780
34527,8632,CA-2016-107783,20160728,20160729,221,632,2,NULL,177.45,5,0.50,-78.0780
34528,8632,CA-2016-107783,20160728,20160729,221,632,1,NULL,177.45,5,0.50,-78.0780
34529,8633,CA-2016-107783,20160728,20160729,221,693,4,NULL,1369.76,6,0.70,-913.1760
34530,8633,CA-2016-107783,20160728,20160729,221,693,3,NULL,1369.76,6,0.70,-913.1760
34531,8633,CA-2016-107783,20160728,20160729,221,693,2,NULL,1369.76,6,0.70,-913.1760
34532,8633,CA-2016-107783,20160728,20160729,221,693,1,NULL,1369.76,6,0.70,-913.1760
34533,8634,CA-2016-107783,20160728,20160729,221,1684,4,NULL,9.48,3,0.20,0.7110
34534,8634,CA-2016-107783,20160728,20160729,221,1684,3,NULL,9.48,3,0.20,0.7110
34535,8634,CA-2016-107783,20160728,20160729,221,1684,2,NULL,9.48,3,0.20,0.7110
34536,8634,CA-2016-107783,20160728,20160729,221,1684,1,NULL,9.48,3,0.20,0.7110
34537,8635,CA-2017-159793,20170825,20170829,278,1,4,NULL,130.98,2,0.50,-89.0664
34538,8635,CA-2017-159793,20170825,20170829,278,1,3,NULL,130.98,2,0.50,-89.0664
34539,8635,CA-2017-159793,20170825,20170829,278,1,2,NULL,130.98,2,0.50,-89.0664
34540,8635,CA-2017-159793,20170825,20170829,278,1,1,NULL,130.98,2,0.50,-89.0664
34541,8636,CA-2014-160094,20140430,20140502,595,1754,4,NULL,174.95,5,0.00,45.4870
34542,8636,CA-2014-160094,20140430,20140502,595,1754,3,NULL,174.95,5,0.00,45.4870
34543,8636,CA-2014-160094,20140430,20140502,595,1754,2,NULL,174.95,5,0.00,45.4870
34544,8636,CA-2014-160094,20140430,20140502,595,1754,1,NULL,174.95,5,0.00,45.4870
34545,8637,CA-2014-160094,20140430,20140502,595,547,4,NULL,826.00,5,0.00,214.7600
34546,8637,CA-2014-160094,20140430,20140502,595,547,3,NULL,826.00,5,0.00,214.7600
34547,8637,CA-2014-160094,20140430,20140502,595,547,2,NULL,826.00,5,0.00,214.7600
34548,8637,CA-2014-160094,20140430,20140502,595,547,1,NULL,826.00,5,0.00,214.7600
34549,8638,CA-2017-151281,20170427,20170502,32,64,4,NULL,139.58,7,0.00,39.0824
34550,8638,CA-2017-151281,20170427,20170502,32,64,3,NULL,139.58,7,0.00,39.0824
34551,8638,CA-2017-151281,20170427,20170502,32,64,2,NULL,139.58,7,0.00,39.0824
34552,8638,CA-2017-151281,20170427,20170502,32,64,1,NULL,139.58,7,0.00,39.0824
34553,8639,CA-2017-118346,20170723,20170724,179,1106,4,NULL,399.95,5,0.00,143.9820
34554,8639,CA-2017-118346,20170723,20170724,179,1106,3,NULL,399.95,5,0.00,143.9820
34555,8639,CA-2017-118346,20170723,20170724,179,1106,2,NULL,399.95,5,0.00,143.9820
34556,8639,CA-2017-118346,20170723,20170724,179,1106,1,NULL,399.95,5,0.00,143.9820
34557,8640,CA-2014-129819,20141213,20141215,170,926,4,NULL,12.39,3,0.00,5.8233
34558,8640,CA-2014-129819,20141213,20141215,170,926,3,NULL,12.39,3,0.00,5.8233
34559,8640,CA-2014-129819,20141213,20141215,170,926,2,NULL,12.39,3,0.00,5.8233
34560,8640,CA-2014-129819,20141213,20141215,170,926,1,NULL,12.39,3,0.00,5.8233
34561,8641,US-2017-148551,20170112,20170116,107,693,4,NULL,760.98,5,0.80,-1141.4700
34562,8641,US-2017-148551,20170112,20170116,107,693,3,NULL,760.98,5,0.80,-1141.4700
34563,8641,US-2017-148551,20170112,20170116,107,693,2,NULL,760.98,5,0.80,-1141.4700
34564,8641,US-2017-148551,20170112,20170116,107,693,1,NULL,760.98,5,0.80,-1141.4700
34565,8642,CA-2017-147767,20171202,20171202,604,444,4,NULL,67.86,6,0.70,-45.2400
34566,8642,CA-2017-147767,20171202,20171202,604,444,3,NULL,67.86,6,0.70,-45.2400
34567,8642,CA-2017-147767,20171202,20171202,604,444,2,NULL,67.86,6,0.70,-45.2400
34568,8642,CA-2017-147767,20171202,20171202,604,444,1,NULL,67.86,6,0.70,-45.2400
34569,8643,CA-2015-108259,20151108,20151115,375,295,4,NULL,31.50,11,0.20,11.8140
34570,8643,CA-2015-108259,20151108,20151115,375,295,3,NULL,31.50,11,0.20,11.8140
34571,8643,CA-2015-108259,20151108,20151115,375,295,2,NULL,31.50,11,0.20,11.8140
34572,8643,CA-2015-108259,20151108,20151115,375,295,1,NULL,31.50,11,0.20,11.8140
34573,8644,CA-2015-108259,20151108,20151115,375,1622,4,NULL,5.04,1,0.20,1.6380
34574,8644,CA-2015-108259,20151108,20151115,375,1622,3,NULL,5.04,1,0.20,1.6380
34575,8644,CA-2015-108259,20151108,20151115,375,1622,2,NULL,5.04,1,0.20,1.6380
34576,8644,CA-2015-108259,20151108,20151115,375,1622,1,NULL,5.04,1,0.20,1.6380
34577,8645,CA-2015-108259,20151108,20151115,375,413,4,NULL,39.88,7,0.70,-29.2446
34578,8645,CA-2015-108259,20151108,20151115,375,413,3,NULL,39.88,7,0.70,-29.2446
34579,8645,CA-2015-108259,20151108,20151115,375,413,2,NULL,39.88,7,0.70,-29.2446
34580,8645,CA-2015-108259,20151108,20151115,375,413,1,NULL,39.88,7,0.70,-29.2446
34581,8646,CA-2015-108259,20151108,20151115,375,326,4,NULL,4.71,1,0.20,1.4136
