order_key,order_id,order_date_key,ship_date_key,customer_key,shipmode_key,store_key,total_sales,total_quantity,total_discount,total_profit,product_count
18973,CA-2017-102925,20171105,20171110,513,NULL,4,796.04,22,0.90,118.9090,8
18974,CA-2017-102925,20171105,20171110,513,NULL,3,796.04,22,0.90,118.9090,8
18975,CA-2017-102925,20171105,20171110,513,NULL,2,796.04,22,0.90,118.9090,8
18976,CA-2017-102925,20171105,20171110,513,NULL,1,796.04,22,0.90,118.9090,8
18977,CA-2015-100818,20150531,20150605,26,NULL,4,234.52,14,1.80,-11.9014,4
18978,CA-2015-100818,20150531,20150605,26,NULL,3,234.52,14,1.80,-11.9014,4
18979,CA-2015-100818,20150531,20150605,26,NULL,2,234.52,14,1.80,-11.9014,4
18980,CA-2015-100818,20150531,20150605,26,NULL,1,234.52,14,1.80,-11.9014,4
18981,CA-2014-126193,20140907,20140914,758,NULL,4,321.98,13,1.80,-536.1276,3
18982,CA-2014-126193,20140907,20140914,758,NULL,3,321.98,13,1.80,-536.1276,3
18983,CA-2014-126193,20140907,20140914,758,NULL,2,321.98,13,1.80,-536.1276,3
18984,CA-2014-126193,20140907,20140914,758,NULL,1,321.98,13,1.80,-536.1276,3
18985,CA-2017-150504,20171106,20171112,669,NULL,4,18.16,2,0.20,1.8160,1
18986,CA-2017-150504,20171106,20171112,669,NULL,3,18.16,2,0.20,1.8160,1
18987,CA-2017-150504,20171106,20171112,669,NULL,2,18.16,2,0.20,1.8160,1
18988,CA-2017-150504,20171106,20171112,669,NULL,1,18.16,2,0.20,1.8160,1
18989,CA-2015-158351,20150620,20150624,605,NULL,4,319.98,2,0.20,91.9954,1
18990,CA-2015-158351,20150620,20150624,605,NULL,3,319.98,2,0.20,91.9954,1
18991,CA-2015-158351,20150620,20150624,605,NULL,2,319.98,2,0.20,91.9954,1
18992,CA-2015-158351,20150620,20150624,605,NULL,1,319.98,2,0.20,91.9954,1
18993,CA-2014-122679,20140722,20140728,438,NULL,4,19.68,6,0.00,6.4944,1
18994,CA-2014-122679,20140722,20140728,438,NULL,3,19.68,6,0.00,6.4944,1
18995,CA-2014-122679,20140722,20140728,438,NULL,2,19.68,6,0.00,6.4944,1
18996,CA-2014-122679,20140722,20140728,438,NULL,1,19.68,6,0.00,6.4944,1
18997,CA-2016-164770,20161202,20161204,502,NULL,4,812.68,19,0.52,-128.3460,2
18998,CA-2016-164770,20161202,20161204,502,NULL,3,812.68,19,0.52,-128.3460,2
18999,CA-2016-164770,20161202,20161204,502,NULL,2,812.68,19,0.52,-128.3460,2
19000,CA-2016-164770,20161202,20161204,502,NULL,1,812.68,19,0.52,-128.3460,2
19001,CA-2017-130505,20171012,20171012,174,NULL,4,673.34,3,0.30,-76.9536,1
19002,CA-2017-130505,20171012,20171012,174,NULL,3,673.34,3,0.30,-76.9536,1
19003,CA-2017-130505,20171012,20171012,174,NULL,2,673.34,3,0.30,-76.9536,1
19004,CA-2017-130505,20171012,20171012,174,NULL,1,673.34,3,0.30,-76.9536,1
19005,US-2017-125213,20171211,20171213,241,NULL,4,6.54,3,0.00,2.1582,1
19006,US-2017-125213,20171211,20171213,241,NULL,3,6.54,3,0.00,2.1582,1
19007,US-2017-125213,20171211,20171213,241,NULL,2,6.54,3,0.00,2.1582,1
19008,US-2017-125213,20171211,20171213,241,NULL,1,6.54,3,0.00,2.1582,1
19009,CA-2015-156566,20151001,20151004,76,NULL,4,572.80,2,0.20,50.1200,1
19010,CA-2015-156566,20151001,20151004,76,NULL,3,572.80,2,0.20,50.1200,1
19011,CA-2015-156566,20151001,20151004,76,NULL,2,572.80,2,0.20,50.1200,1
19012,CA-2015-156566,20151001,20151004,76,NULL,1,572.80,2,0.20,50.1200,1
19013,US-2016-102232,20160805,20160811,717,NULL,4,197.05,7,0.00,59.1150,1
19014,US-2016-102232,20160805,20160811,717,NULL,3,197.05,7,0.00,59.1150,1
19015,US-2016-102232,20160805,20160811,717,NULL,2,197.05,7,0.00,59.1150,1
19016,US-2016-102232,20160805,20160811,717,NULL,1,197.05,7,0.00,59.1150,1
19017,CA-2017-111738,20170103,20170107,201,NULL,4,2031.39,11,0.20,685.6176,2
19018,CA-2017-111738,20170103,20170107,201,NULL,3,2031.39,11,0.20,685.6176,2
19019,CA-2017-111738,20170103,20170107,201,NULL,2,2031.39,11,0.20,685.6176,2
19020,CA-2017-111738,20170103,20170107,201,NULL,1,2031.39,11,0.20,685.6176,2
19021,CA-2017-163188,20171107,20171107,686,NULL,4,38.16,9,0.00,19.0800,1
19022,CA-2017-163188,20171107,20171107,686,NULL,3,38.16,9,0.00,19.0800,1
19023,CA-2017-163188,20171107,20171107,686,NULL,2,38.16,9,0.00,19.0800,1
19024,CA-2017-163188,20171107,20171107,686,NULL,1,38.16,9,0.00,19.0800,1
19025,CA-2016-105207,20160103,20160108,636,NULL,4,1604.73,9,0.00,355.7730,2
19026,CA-2016-105207,20160103,20160108,636,NULL,3,1604.73,9,0.00,355.7730,2
19027,CA-2016-105207,20160103,20160108,636,NULL,2,1604.73,9,0.00,355.7730,2
19028,CA-2016-105207,20160103,20160108,636,NULL,1,1604.73,9,0.00,355.7730,2
19029,US-2016-123610,20160512,20160516,719,NULL,4,128.67,7,0.00,49.1409,2
19030,US-2016-123610,20160512,20160516,719,NULL,3,128.67,7,0.00,49.1409,2
19031,US-2016-123610,20160512,20160516,719,NULL,2,128.67,7,0.00,49.1409,2
19032,US-2016-123610,20160512,20160516,719,NULL,1,128.67,7,0.00,49.1409,2
19033,CA-2017-118213,20171105,20171107,145,NULL,4,240.15,14,0.00,115.5072,3
19034,CA-2017-118213,20171105,20171107,145,NULL,3,240.15,14,0.00,115.5072,3
19035,CA-2017-118213,20171105,20171107,145,NULL,2,240.15,14,0.00,115.5072,3
19036,CA-2017-118213,20171105,20171107,145,NULL,1,240.15,14,0.00,115.5072,3
19037,CA-2016-149237,20160526,20160530,633,NULL,4,26.94,3,0.00,11.3148,1
19038,CA-2016-149237,20160526,20160530,633,NULL,3,26.94,3,0.00,11.3148,1
19039,CA-2016-149237,20160526,20160530,633,NULL,2,26.94,3,0.00,11.3148,1
19040,CA-2016-149237,20160526,20160530,633,NULL,1,26.94,3,0.00,11.3148,1
19041,US-2015-158589,20151120,20151124,609,NULL,4,32.04,3,0.00,8.0100,1
19042,US-2015-158589,20151120,20151124,609,NULL,3,32.04,3,0.00,8.0100,1
19043,US-2015-158589,20151120,20151124,609,NULL,2,32.04,3,0.00,8.0100,1
19044,US-2015-158589,20151120,20151124,609,NULL,1,32.04,3,0.00,8.0100,1
19045,CA-2016-101329,20160422,20160429,463,NULL,4,35.01,10,0.00,9.1602,2
19046,CA-2016-101329,20160422,20160429,463,NULL,3,35.01,10,0.00,9.1602,2
19047,CA-2016-101329,20160422,20160429,463,NULL,2,35.01,10,0.00,9.1602,2
19048,CA-2016-101329,20160422,20160429,463,NULL,1,35.01,10,0.00,9.1602,2
19049,CA-2016-113607,20161014,20161018,464,NULL,4,1203.89,9,0.00,327.8429,2
19050,CA-2016-113607,20161014,20161018,464,NULL,3,1203.89,9,0.00,327.8429,2
19051,CA-2016-113607,20161014,20161018,464,NULL,2,1203.89,9,0.00,327.8429,2
19052,CA-2016-113607,20161014,20161018,464,NULL,1,1203.89,9,0.00,327.8429,2
19053,CA-2014-149104,20140405,20140407,77,NULL,4,770.61,16,0.00,50.8443,4
19054,CA-2014-149104,20140405,20140407,77,NULL,3,770.61,16,0.00,50.8443,4
19055,CA-2014-149104,20140405,20140407,77,NULL,2,770.61,16,0.00,50.8443,4
19056,CA-2014-149104,20140405,20140407,77,NULL,1,770.61,16,0.00,50.8443,4
19057,CA-2016-105263,20160806,20160811,216,NULL,4,38.34,9,0.00,15.7194,1
19058,CA-2016-105263,20160806,20160811,216,NULL,3,38.34,9,0.00,15.7194,1
19059,CA-2016-105263,20160806,20160811,216,NULL,2,38.34,9,0.00,15.7194,1
19060,CA-2016-105263,20160806,20160811,216,NULL,1,38.34,9,0.00,15.7194,1
19061,CA-2014-130575,20141214,20141216,689,NULL,4,9.26,3,0.80,-13.8960,1
19062,CA-2014-130575,20141214,20141216,689,NULL,3,9.26,3,0.80,-13.8960,1
19063,CA-2014-130575,20141214,20141216,689,NULL,2,9.26,3,0.80,-13.8960,1
19064,CA-2014-130575,20141214,20141216,689,NULL,1,9.26,3,0.80,-13.8960,1
19065,CA-2017-142461,20170530,20170603,410,NULL,4,204.67,1,0.32,-6.0196,1
19066,CA-2017-142461,20170530,20170603,410,NULL,3,204.67,1,0.32,-6.0196,1
19067,CA-2017-142461,20170530,20170603,410,NULL,2,204.67,1,0.32,-6.0196,1
19068,CA-2017-142461,20170530,20170603,410,NULL,1,204.67,1,0.32,-6.0196,1
19069,CA-2016-125220,20161014,20161019,649,NULL,4,1649.75,5,0.00,544.4175,1
19070,CA-2016-125220,20161014,20161019,649,NULL,3,1649.75,5,0.00,544.4175,1
19071,CA-2016-125220,20161014,20161019,649,NULL,2,1649.75,5,0.00,544.4175,1
19072,CA-2016-125220,20161014,20161019,649,NULL,1,1649.75,5,0.00,544.4175,1
19073,CA-2014-100293,20140314,20140318,740,NULL,4,91.06,6,0.20,31.8696,1
19074,CA-2014-100293,20140314,20140318,740,NULL,3,91.06,6,0.20,31.8696,1
19075,CA-2014-100293,20140314,20140318,740,NULL,2,91.06,6,0.20,31.8696,1
19076,CA-2014-100293,20140314,20140318,740,NULL,1,91.06,6,0.20,31.8696,1
19077,CA-2014-154165,20140217,20140224,112,NULL,4,54.21,14,0.20,8.8088,1
19078,CA-2014-154165,20140217,20140224,112,NULL,3,54.21,14,0.20,8.8088,1
19079,CA-2014-154165,20140217,20140224,112,NULL,2,54.21,14,0.20,8.8088,1
19080,CA-2014-154165,20140217,20140224,112,NULL,1,54.21,14,0.20,8.8088,1
19081,CA-2015-123939,20150824,20150826,385,NULL,4,469.40,9,0.80,55.5471,3
19082,CA-2015-123939,20150824,20150826,385,NULL,3,469.40,9,0.80,55.5471,3
19083,CA-2015-123939,20150824,20150826,385,NULL,2,469.40,9,0.80,55.5471,3
19084,CA-2015-123939,20150824,20150826,385,NULL,1,469.40,9,0.80,55.5471,3
19085,US-2017-104451,20170508,20170512,515,NULL,4,81.08,4,0.00,22.7024,1
19086,US-2017-104451,20170508,20170512,515,NULL,3,81.08,4,0.00,22.7024,1
19087,US-2017-104451,20170508,20170512,515,NULL,2,81.08,4,0.00,22.7024,1
19088,US-2017-104451,20170508,20170512,515,NULL,1,81.08,4,0.00,22.7024,1
19089,CA-2016-101189,20160204,20160209,81,NULL,4,93.02,2,0.00,3.7208,1
19090,CA-2016-101189,20160204,20160209,81,NULL,3,93.02,2,0.00,3.7208,1
19091,CA-2016-101189,20160204,20160209,81,NULL,2,93.02,2,0.00,3.7208,1
19092,CA-2016-101189,20160204,20160209,81,NULL,1,93.02,2,0.00,3.7208,1
19093,CA-2014-169446,20141219,20141225,612,NULL,4,372.12,9,0.60,34.1499,3
19094,CA-2014-169446,20141219,20141225,612,NULL,3,372.12,9,0.60,34.1499,3
19095,CA-2014-169446,20141219,20141225,612,NULL,2,372.12,9,0.60,34.1499,3
19096,CA-2014-169446,20141219,20141225,612,NULL,1,372.12,9,0.60,34.1499,3
19097,CA-2017-156958,20171205,20171206,584,NULL,4,497.04,21,0.80,125.8218,5
19098,CA-2017-156958,20171205,20171206,584,NULL,3,497.04,21,0.80,125.8218,5
19099,CA-2017-156958,20171205,20171206,584,NULL,2,497.04,21,0.80,125.8218,5
19100,CA-2017-156958,20171205,20171206,584,NULL,1,497.04,21,0.80,125.8218,5
19101,CA-2017-101637,20170324,20170325,557,NULL,4,12.77,2,0.20,0.9576,1
19102,CA-2017-101637,20170324,20170325,557,NULL,3,12.77,2,0.20,0.9576,1
19103,CA-2017-101637,20170324,20170325,557,NULL,2,12.77,2,0.20,0.9576,1
19104,CA-2017-101637,20170324,20170325,557,NULL,1,12.77,2,0.20,0.9576,1
19105,CA-2017-111759,20170708,20170712,281,NULL,4,52.76,2,0.00,24.2696,1
19106,CA-2017-111759,20170708,20170712,281,NULL,3,52.76,2,0.00,24.2696,1
19107,CA-2017-111759,20170708,20170712,281,NULL,2,52.76,2,0.00,24.2696,1
19108,CA-2017-111759,20170708,20170712,281,NULL,1,52.76,2,0.00,24.2696,1
19109,CA-2017-102729,20171026,20171031,683,NULL,4,55.62,2,0.20,5.5616,1
19110,CA-2017-102729,20171026,20171031,683,NULL,3,55.62,2,0.20,5.5616,1
19111,CA-2017-102729,20171026,20171031,683,NULL,2,55.62,2,0.20,5.5616,1
19112,CA-2017-102729,20171026,20171031,683,NULL,1,55.62,2,0.20,5.5616,1
19113,CA-2016-116596,20161027,20161031,573,NULL,4,511.52,25,0.30,98.0073,4
19114,CA-2016-116596,20161027,20161031,573,NULL,3,511.52,25,0.30,98.0073,4
19115,CA-2016-116596,20161027,20161031,573,NULL,2,511.52,25,0.30,98.0073,4
19116,CA-2016-116596,20161027,20161031,573,NULL,1,511.52,25,0.30,98.0073,4
19117,CA-2017-124191,20170612,20170614,60,NULL,4,8.86,3,0.60,-6.8634,1
19118,CA-2017-124191,20170612,20170614,60,NULL,3,8.86,3,0.60,-6.8634,1
19119,CA-2017-124191,20170612,20170614,60,NULL,2,8.86,3,0.60,-6.8634,1
19120,CA-2017-124191,20170612,20170614,60,NULL,1,8.86,3,0.60,-6.8634,1
19121,CA-2016-148747,20160925,20160927,443,NULL,4,477.67,2,0.15,84.2940,1
19122,CA-2016-148747,20160925,20160927,443,NULL,3,477.67,2,0.15,84.2940,1
19123,CA-2016-148747,20160925,20160927,443,NULL,2,477.67,2,0.15,84.2940,1
19124,CA-2016-148747,20160925,20160927,443,NULL,1,477.67,2,0.15,84.2940,1
19125,US-2017-169488,20170907,20170909,212,NULL,4,56.86,7,0.00,26.5552,2
19126,US-2017-169488,20170907,20170909,212,NULL,3,56.86,7,0.00,26.5552,2
19127,US-2017-169488,20170907,20170909,212,NULL,2,56.86,7,0.00,26.5552,2
19128,US-2017-169488,20170907,20170909,212,NULL,1,56.86,7,0.00,26.5552,2
19129,CA-2015-135727,20150511,20150516,29,NULL,4,191.97,7,0.20,16.7972,1
19130,CA-2015-135727,20150511,20150516,29,NULL,3,191.97,7,0.20,16.7972,1
19131,CA-2015-135727,20150511,20150516,29,NULL,2,191.97,7,0.20,16.7972,1
19132,CA-2015-135727,20150511,20150516,29,NULL,1,191.97,7,0.20,16.7972,1
19133,CA-2015-135251,20150806,20150810,346,NULL,4,467.65,13,1.52,-91.2163,4
19134,CA-2015-135251,20150806,20150810,346,NULL,3,467.65,13,1.52,-91.2163,4
19135,CA-2015-135251,20150806,20150810,346,NULL,2,467.65,13,1.52,-91.2163,4
19136,CA-2015-135251,20150806,20150810,346,NULL,1,467.65,13,1.52,-91.2163,4
19137,CA-2014-166590,20141029,20141102,545,NULL,4,77.86,4,0.00,36.5546,2
19138,CA-2014-166590,20141029,20141102,545,NULL,3,77.86,4,0.00,36.5546,2
19139,CA-2014-166590,20141029,20141102,545,NULL,2,77.86,4,0.00,36.5546,2
19140,CA-2014-166590,20141029,20141102,545,NULL,1,77.86,4,0.00,36.5546,2
19141,CA-2016-131744,20160618,20160620,35,NULL,4,465.07,7,1.10,89.0050,3
19142,CA-2016-131744,20160618,20160620,35,NULL,3,465.07,7,1.10,89.0050,3
19143,CA-2016-131744,20160618,20160620,35,NULL,2,465.07,7,1.10,89.0050,3
19144,CA-2016-131744,20160618,20160620,35,NULL,1,465.07,7,1.10,89.0050,3
19145,CA-2015-160864,20150503,20150506,377,NULL,4,13.85,3,0.20,5.1930,1
19146,CA-2015-160864,20150503,20150506,377,NULL,3,13.85,3,0.20,5.1930,1
19147,CA-2015-160864,20150503,20150506,377,NULL,2,13.85,3,0.20,5.1930,1
19148,CA-2015-160864,20150503,20150506,377,NULL,1,13.85,3,0.20,5.1930,1
19149,CA-2015-147690,20151110,20151114,711,NULL,4,577.58,6,0.20,43.3188,1
19150,CA-2015-147690,20151110,20151114,711,NULL,3,577.58,6,0.20,43.3188,1
19151,CA-2015-147690,20151110,20151114,711,NULL,2,577.58,6,0.20,43.3188,1
19152,CA-2015-147690,20151110,20151114,711,NULL,1,577.58,6,0.20,43.3188,1
19153,CA-2015-163923,20150530,20150603,787,NULL,4,151.96,4,0.00,36.4704,1
19154,CA-2015-163923,20150530,20150603,787,NULL,3,151.96,4,0.00,36.4704,1
19155,CA-2015-163923,20150530,20150603,787,NULL,2,151.96,4,0.00,36.4704,1
19156,CA-2015-163923,20150530,20150603,787,NULL,1,151.96,4,0.00,36.4704,1
19157,CA-2016-125724,20160922,20160927,417,NULL,4,68.43,7,0.20,8.5540,1
19158,CA-2016-125724,20160922,20160927,417,NULL,3,68.43,7,0.20,8.5540,1
19159,CA-2016-125724,20160922,20160927,417,NULL,2,68.43,7,0.20,8.5540,1
19160,CA-2016-125724,20160922,20160927,417,NULL,1,68.43,7,0.20,8.5540,1
19161,CA-2015-111612,20151128,20151202,687,NULL,4,74.13,7,0.40,10.3430,2
19162,CA-2015-111612,20151128,20151202,687,NULL,3,74.13,7,0.40,10.3430,2
19163,CA-2015-111612,20151128,20151202,687,NULL,2,74.13,7,0.40,10.3430,2
19164,CA-2015-111612,20151128,20151202,687,NULL,1,74.13,7,0.40,10.3430,2
19165,CA-2015-156853,20151203,20151205,7,NULL,4,184.66,7,0.00,84.9436,1
19166,CA-2015-156853,20151203,20151205,7,NULL,3,184.66,7,0.00,84.9436,1
19167,CA-2015-156853,20151203,20151205,7,NULL,2,184.66,7,0.00,84.9436,1
19168,CA-2015-156853,20151203,20151205,7,NULL,1,184.66,7,0.00,84.9436,1
19169,CA-2014-103086,20141017,20141019,433,NULL,4,5.31,2,0.60,-1.5936,1
19170,CA-2014-103086,20141017,20141019,433,NULL,3,5.31,2,0.60,-1.5936,1
19171,CA-2014-103086,20141017,20141019,433,NULL,2,5.31,2,0.60,-1.5936,1
19172,CA-2014-103086,20141017,20141019,433,NULL,1,5.31,2,0.60,-1.5936,1
19173,CA-2016-129280,20160503,20160505,793,NULL,4,1043.04,20,1.70,-237.2885,6
19174,CA-2016-129280,20160503,20160505,793,NULL,3,1043.04,20,1.70,-237.2885,6
19175,CA-2016-129280,20160503,20160505,793,NULL,2,1043.04,20,1.70,-237.2885,6
19176,CA-2016-129280,20160503,20160505,793,NULL,1,1043.04,20,1.70,-237.2885,6
19177,CA-2015-161242,20150601,20150608,345,NULL,4,11.76,2,0.00,5.7624,1
19178,CA-2015-161242,20150601,20150608,345,NULL,3,11.76,2,0.00,5.7624,1
19179,CA-2015-161242,20150601,20150608,345,NULL,2,11.76,2,0.00,5.7624,1
19180,CA-2015-161242,20150601,20150608,345,NULL,1,11.76,2,0.00,5.7624,1
19181,CA-2014-130428,20140331,20140331,229,NULL,4,1142.17,14,1.10,89.4226,3
19182,CA-2014-130428,20140331,20140331,229,NULL,3,1142.17,14,1.10,89.4226,3
19183,CA-2014-130428,20140331,20140331,229,NULL,2,1142.17,14,1.10,89.4226,3
19184,CA-2014-130428,20140331,20140331,229,NULL,1,1142.17,14,1.10,89.4226,3
19185,CA-2017-104388,20170705,20170707,461,NULL,4,79.96,4,0.00,22.3888,1
19186,CA-2017-104388,20170705,20170707,461,NULL,3,79.96,4,0.00,22.3888,1
19187,CA-2017-104388,20170705,20170707,461,NULL,2,79.96,4,0.00,22.3888,1
19188,CA-2017-104388,20170705,20170707,461,NULL,1,79.96,4,0.00,22.3888,1
19189,CA-2015-113131,20150924,20150924,94,NULL,4,97.68,16,1.50,12.5982,5
19190,CA-2015-113131,20150924,20150924,94,NULL,3,97.68,16,1.50,12.5982,5
19191,CA-2015-113131,20150924,20150924,94,NULL,2,97.68,16,1.50,12.5982,5
19192,CA-2015-113131,20150924,20150924,94,NULL,1,97.68,16,1.50,12.5982,5
19193,CA-2015-148495,20150813,20150813,12,NULL,4,31.56,3,0.00,10.4148,1
19194,CA-2015-148495,20150813,20150813,12,NULL,3,31.56,3,0.00,10.4148,1
19195,CA-2015-148495,20150813,20150813,12,NULL,2,31.56,3,0.00,10.4148,1
19196,CA-2015-148495,20150813,20150813,12,NULL,1,31.56,3,0.00,10.4148,1
19197,CA-2015-143147,20150526,20150528,520,NULL,4,610.16,8,1.00,-113.0912,3
19198,CA-2015-143147,20150526,20150528,520,NULL,3,610.16,8,1.00,-113.0912,3
19199,CA-2015-143147,20150526,20150528,520,NULL,2,610.16,8,1.00,-113.0912,3
19200,CA-2015-143147,20150526,20150528,520,NULL,1,610.16,8,1.00,-113.0912,3
19201,CA-2017-152975,20170914,20170916,43,NULL,4,1770.19,14,0.10,329.6405,4
19202,CA-2017-152975,20170914,20170916,43,NULL,3,1770.19,14,0.10,329.6405,4
19203,CA-2017-152975,20170914,20170916,43,NULL,2,1770.19,14,0.10,329.6405,4
19204,CA-2017-152975,20170914,20170916,43,NULL,1,1770.19,14,0.10,329.6405,4
19205,CA-2016-107475,20160607,20160611,790,NULL,4,9.65,6,0.20,3.4974,1
19206,CA-2016-107475,20160607,20160611,790,NULL,3,9.65,6,0.20,3.4974,1
19207,CA-2016-107475,20160607,20160611,790,NULL,2,9.65,6,0.20,3.4974,1
19208,CA-2016-107475,20160607,20160611,790,NULL,1,9.65,6,0.20,3.4974,1
19209,CA-2017-116127,20170625,20170627,767,NULL,4,400.78,1,0.20,-5.0098,1
19210,CA-2017-116127,20170625,20170627,767,NULL,3,400.78,1,0.20,-5.0098,1
19211,CA-2017-116127,20170625,20170627,767,NULL,2,400.78,1,0.20,-5.0098,1
19212,CA-2017-116127,20170625,20170627,767,NULL,1,400.78,1,0.20,-5.0098,1
19213,CA-2017-132584,20170826,20170827,708,NULL,4,53.72,4,0.00,13.9672,1
19214,CA-2017-132584,20170826,20170827,708,NULL,3,53.72,4,0.00,13.9672,1
19215,CA-2017-132584,20170826,20170827,708,NULL,2,53.72,4,0.00,13.9672,1
19216,CA-2017-132584,20170826,20170827,708,NULL,1,53.72,4,0.00,13.9672,1
19217,CA-2016-160598,20160826,20160828,459,NULL,4,31.01,1,0.20,11.2404,1
19218,CA-2016-160598,20160826,20160828,459,NULL,3,31.01,1,0.20,11.2404,1
19219,CA-2016-160598,20160826,20160828,459,NULL,2,31.01,1,0.20,11.2404,1
19220,CA-2016-160598,20160826,20160828,459,NULL,1,31.01,1,0.20,11.2404,1
19221,CA-2016-108630,20161118,20161118,649,NULL,4,61.12,5,0.20,22.1560,1
19222,CA-2016-108630,20161118,20161118,649,NULL,3,61.12,5,0.20,22.1560,1
19223,CA-2016-108630,20161118,20161118,649,NULL,2,61.12,5,0.20,22.1560,1
19224,CA-2016-108630,20161118,20161118,649,NULL,1,61.12,5,0.20,22.1560,1
19225,US-2017-129203,20170417,20170422,607,NULL,4,195.14,4,0.20,-43.9056,1
19226,US-2017-129203,20170417,20170422,607,NULL,3,195.14,4,0.20,-43.9056,1
19227,US-2017-129203,20170417,20170422,607,NULL,2,195.14,4,0.20,-43.9056,1
19228,US-2017-129203,20170417,20170422,607,NULL,1,195.14,4,0.20,-43.9056,1
19229,CA-2017-110940,20170723,20170728,617,NULL,4,121.54,4,0.20,15.1920,1
19230,CA-2017-110940,20170723,20170728,617,NULL,3,121.54,4,0.20,15.1920,1
19231,CA-2017-110940,20170723,20170728,617,NULL,2,121.54,4,0.20,15.1920,1
19232,CA-2017-110940,20170723,20170728,617,NULL,1,121.54,4,0.20,15.1920,1
19233,CA-2014-119172,20140511,20140515,788,NULL,4,122.05,12,1.00,-166.8786,2
19234,CA-2014-119172,20140511,20140515,788,NULL,3,122.05,12,1.00,-166.8786,2
19235,CA-2014-119172,20140511,20140515,788,NULL,2,122.05,12,1.00,-166.8786,2
19236,CA-2014-119172,20140511,20140515,788,NULL,1,122.05,12,1.00,-166.8786,2
19237,US-2016-105452,20160728,20160801,594,NULL,4,327.42,10,1.20,-388.2800,2
19238,US-2016-105452,20160728,20160801,594,NULL,3,327.42,10,1.20,-388.2800,2
19239,US-2016-105452,20160728,20160801,594,NULL,2,327.42,10,1.20,-388.2800,2
19240,US-2016-105452,20160728,20160801,594,NULL,1,327.42,10,1.20,-388.2800,2
19241,CA-2017-108931,20170914,20170919,522,NULL,4,20.12,4,0.00,9.5164,2
19242,CA-2017-108931,20170914,20170919,522,NULL,3,20.12,4,0.00,9.5164,2
19243,CA-2017-108931,20170914,20170919,522,NULL,2,20.12,4,0.00,9.5164,2
19244,CA-2017-108931,20170914,20170919,522,NULL,1,20.12,4,0.00,9.5164,2
19245,CA-2017-104619,20170124,20170129,471,NULL,4,413.00,8,0.40,104.9548,3
19246,CA-2017-104619,20170124,20170129,471,NULL,3,413.00,8,0.40,104.9548,3
19247,CA-2017-104619,20170124,20170129,471,NULL,2,413.00,8,0.40,104.9548,3
19248,CA-2017-104619,20170124,20170129,471,NULL,1,413.00,8,0.40,104.9548,3
19249,CA-2015-149517,20150919,20150923,764,NULL,4,60.84,3,0.00,19.4688,1
19250,CA-2015-149517,20150919,20150923,764,NULL,3,60.84,3,0.00,19.4688,1
19251,CA-2015-149517,20150919,20150923,764,NULL,2,60.84,3,0.00,19.4688,1
19252,CA-2015-149517,20150919,20150923,764,NULL,1,60.84,3,0.00,19.4688,1
19253,CA-2015-116841,20150414,20150418,237,NULL,4,35.21,1,0.20,2.6406,1
19254,CA-2015-116841,20150414,20150418,237,NULL,3,35.21,1,0.20,2.6406,1
19255,CA-2015-116841,20150414,20150418,237,NULL,2,35.21,1,0.20,2.6406,1
19256,CA-2015-116841,20150414,20150418,237,NULL,1,35.21,1,0.20,2.6406,1
19257,CA-2017-107797,20170508,20170511,183,NULL,4,41.47,8,0.20,14.5152,1
19258,CA-2017-107797,20170508,20170511,183,NULL,3,41.47,8,0.20,14.5152,1
19259,CA-2017-107797,20170508,20170511,183,NULL,2,41.47,8,0.20,14.5152,1
19260,CA-2017-107797,20170508,20170511,183,NULL,1,41.47,8,0.20,14.5152,1
19261,CA-2016-117604,20160904,20160909,188,NULL,4,239.50,5,0.00,114.9600,1
19262,CA-2016-117604,20160904,20160909,188,NULL,3,239.50,5,0.00,114.9600,1
19263,CA-2016-117604,20160904,20160909,188,NULL,2,239.50,5,0.00,114.9600,1
19264,CA-2016-117604,20160904,20160909,188,NULL,1,239.50,5,0.00,114.9600,1
19265,CA-2014-130155,20140519,20140522,144,NULL,4,34.20,5,0.00,9.2340,1
19266,CA-2014-130155,20140519,20140522,144,NULL,3,34.20,5,0.00,9.2340,1
19267,CA-2014-130155,20140519,20140522,144,NULL,2,34.20,5,0.00,9.2340,1
19268,CA-2014-130155,20140519,20140522,144,NULL,1,34.20,5,0.00,9.2340,1
19269,CA-2016-129861,20160617,20160623,665,NULL,4,376.87,3,0.40,-213.5574,1
19270,CA-2016-129861,20160617,20160623,665,NULL,3,376.87,3,0.40,-213.5574,1
19271,CA-2016-129861,20160617,20160623,665,NULL,2,376.87,3,0.40,-213.5574,1
19272,CA-2016-129861,20160617,20160623,665,NULL,1,376.87,3,0.40,-213.5574,1
19273,CA-2015-138625,20151102,20151105,284,NULL,4,197.72,4,0.00,55.3616,1
19274,CA-2015-138625,20151102,20151105,284,NULL,3,197.72,4,0.00,55.3616,1
19275,CA-2015-138625,20151102,20151105,284,NULL,2,197.72,4,0.00,55.3616,1
19276,CA-2015-138625,20151102,20151105,284,NULL,1,197.72,4,0.00,55.3616,1
19277,US-2017-122672,20171104,20171109,429,NULL,4,265.07,7,0.40,-49.9172,2
19278,US-2017-122672,20171104,20171109,429,NULL,3,265.07,7,0.40,-49.9172,2
19279,US-2017-122672,20171104,20171109,429,NULL,2,265.07,7,0.40,-49.9172,2
19280,US-2017-122672,20171104,20171109,429,NULL,1,265.07,7,0.40,-49.9172,2
