product_key,product_id,category,subcategory,product_name
1,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase
2,FUR-CH-10000454,Furniture,Chairs,"""Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"""
881,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
882,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders
883,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry"
884,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2
885,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter
886,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper
887,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
888,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers
889,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters
890,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13"
891,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax
892,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock
893,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets
894,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony"
895,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener
896,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset
897,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
898,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes
899,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables
900,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
901,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors
902,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back
903,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters
904,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone
905,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps
906,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock
907,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
908,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit
909,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3"""
910,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener
911,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”"
912,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus
913,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
914,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame
915,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display
916,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener
917,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB
918,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack"
919,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
920,OFF-LA-10000121,Office Supplies,Labels,Avery 48
921,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders
922,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915
923,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages
924,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils
925,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner
926,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
927,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973
928,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library
929,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black"
930,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless BluetoothÂ HeadsetÂ with
931,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
932,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs
933,OFF-LA-10001404,Office Supplies,Labels,Avery 517
934,OFF-LA-10001474,Office Supplies,Labels,Avery 477
935,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
936,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case"
937,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
938,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor
939,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book
940,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines
941,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener
942,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter"
943,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
944,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp
945,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone
946,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
947,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone
948,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener
949,OFF-LA-10000262,Office Supplies,Labels,Avery 494
950,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8Â” x 11Â”"
951,OFF-AR-10003829,Office Supplies,Art,Newell 35
952,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders
953,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders
954,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File
955,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909
956,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black"
957,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5"""
958,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone
959,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner
960,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
961,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo
962,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""
963,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table"
964,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum
965,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934
966,OFF-AR-10000896,Office Supplies,Art,Newell 329
967,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone
968,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black"
969,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
970,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
971,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
972,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
973,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
974,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11"""
975,OFF-PA-10004888,Office Supplies,Paper,Xerox 217
976,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish"
977,OFF-PA-10000418,Office Supplies,Paper,Xerox 189
978,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table
979,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener
980,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers
981,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7"
982,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone
983,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope
984,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
985,TEC-PH-10001750,Technology,Phones,Samsung Rugby III
986,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""
987,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders
988,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards
989,OFF-PA-10001639,Office Supplies,Paper,Xerox 203
990,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset
991,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders
992,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948
993,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair
994,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4
995,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders
996,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c
997,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders
998,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders
999,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer
1000,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs
1001,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
1002,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame
1003,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges
1004,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair
1005,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946
1006,OFF-AR-10000634,Office Supplies,Art,Newell 320
1007,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy"
1008,OFF-AR-10003770,Office Supplies,Art,Newell 340
1009,OFF-LA-10003121,Office Supplies,Labels,Avery 506
1010,OFF-PA-10002262,Office Supplies,Paper,Xerox 192
1011,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright)
1012,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders
1013,OFF-PA-10000130,Office Supplies,Paper,Xerox 199
1014,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive
1015,OFF-FA-10003021,Office Supplies,Fasteners,Staples
1016,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone
1017,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse
1018,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
1019,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers
1020,OFF-PA-10003823,Office Supplies,Paper,Xerox 197
1021,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4"
1022,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table
1023,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer
1024,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements
1025,OFF-AR-10001419,Office Supplies,Art,Newell 325
1026,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970
1027,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils
1028,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
1029,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball
1030,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets
1031,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988
1032,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black"
1033,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit
1034,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite"
1035,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags"
1036,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories
1037,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray"
1038,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags
1039,OFF-LA-10002195,Office Supplies,Labels,Avery 481
1040,OFF-AR-10001315,Office Supplies,Art,Newell 310
1041,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope
1042,OFF-AR-10001955,Office Supplies,Art,Newell 319
1043,OFF-LA-10001641,Office Supplies,Labels,Avery 518
1044,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
1045,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
1046,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers
1047,OFF-AR-10003504,Office Supplies,Art,Newell 347
1048,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes
1049,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard
1050,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
1051,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949
1052,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit"
1053,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886
1054,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
1055,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color"
1056,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro HomeÂ Telephone
1057,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams
1058,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases
1059,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901
1060,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors
1061,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"
1062,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set
1063,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black"
1064,OFF-AR-10000823,Office Supplies,Art,Newell 307
1065,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener
1066,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels
1067,TEC-PH-10000441,Technology,Phones,VTech DS6151
1068,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad
1069,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers
1070,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers
1071,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page"
1072,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
1073,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse
1074,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
1075,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top
1076,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker
1077,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)
1078,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier
1079,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
1080,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
1081,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts
1082,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone
1083,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940
1084,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986
1085,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC
1086,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders"
1087,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
1088,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
1089,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins
1090,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard
1091,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925
1092,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3
1093,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame
1094,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit
1095,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
1096,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch
1097,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive
1098,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB
1099,OFF-LA-10002381,Office Supplies,Labels,Avery 497
1100,OFF-FA-10001843,Office Supplies,Fasteners,Staples
1101,OFF-LA-10003077,Office Supplies,Labels,Avery 500
1102,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page"
1103,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books
1104,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak
1105,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2
1106,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse
1107,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish"
1108,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
1109,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
1110,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection
1111,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black"
1112,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads
1113,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier
1114,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"
1115,OFF-PA-10004355,Office Supplies,Paper,Xerox 231
1116,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper
1117,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table
1118,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962
1119,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster
1120,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"
1121,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black"
1122,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish"
1123,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11
1124,OFF-LA-10002034,Office Supplies,Labels,Avery 478
1125,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"
1126,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
1127,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils
1128,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919
1129,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
1130,TEC-PH-10001615,Technology,Phones,AT&T CL82213
1131,TEC-AC-10004568,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB
1132,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat
1133,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"
1134,TEC-PH-10000455,Technology,Phones,GE 30522EE2
1135,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size"
1136,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705
1137,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s
1138,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10
1139,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929
1140,OFF-LA-10000443,Office Supplies,Labels,Avery 501
1141,OFF-LA-10001771,Office Supplies,Labels,Avery 513
1142,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier
1143,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black"
1144,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room
1145,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black"
1146,OFF-PA-10000809,Office Supplies,Paper,Xerox 206
1147,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock"
1148,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini
1149,TEC-PH-10002885,Technology,Phones,Apple iPhone 5
1150,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone
1151,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer
1152,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998
1153,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner
1154,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools
1155,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36"""
1156,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
1157,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins"
1158,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981
1159,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper
1160,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors
1161,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
1162,TEC-PH-10004959,Technology,Phones,Classic Ivory AntiqueÂ TelephoneÂ ZL1810
1163,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
1164,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
1165,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone
1166,OFF-PA-10003309,Office Supplies,Paper,Xerox 211
1167,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
1168,OFF-AR-10002067,Office Supplies,Art,Newell 334
1169,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer"
1170,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table
1171,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope
1172,OFF-LA-10003714,Office Supplies,Labels,Avery 510
1173,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle
1174,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers
1175,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
1176,OFF-AR-10001446,Office Supplies,Art,Newell 309
1177,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System
1178,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure
1179,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine
1180,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
1181,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair
1182,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets
1183,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame
1184,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
1185,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891
1186,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer
1187,OFF-LA-10003190,Office Supplies,Labels,Avery 474
1188,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone
1189,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine
1190,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs
1191,OFF-ST-10002562,Office Supplies,Storage,Staple magnet
1192,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone
1193,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone
1194,OFF-PA-10001972,Office Supplies,Paper,Xerox 214
1195,TEC-PH-10002483,Technology,Phones,Motorola Moto X
